date,futures_id,contract_date,open,high,low,close,spread,spread_per,volume,settlement_price,SMA_5,SMA_10,SMA_20,SMA_50,SMA_100,SMA_200,rsi,bbands_upperband,bbands_middleband,bbands_lowerband,macd_macd,macd_macdsignal,macd_macdhist,atr,profit_or_loss_after_20_days
2022-06-23,TX,202207,15059.0,15145.0,14804.0,14938.0,-77.0,-0.51,164479,14939.0,15104.4,15505.7,15995.45,16258.94,16954.82,17207.36,30.334468836115803,17237.27260810471,15995.45,14753.62739189529,-357.2268281146371,-228.27132135000443,-128.95550676463267,288.26773693417624,-190.0
2022-06-24,TX,202207,15006.0,15142.0,14959.0,15058.0,119.0,0.8,119812,15053.0,15076.0,15364.4,15950.85,16213.78,16923.97,17197.675,33.598315764496576,17258.334650005458,15950.85,14643.365349994543,-367.8547302202769,-256.1880031240589,-111.66672709621798,282.24861286744937,-307.0
2022-06-27,TX,202207,15205.0,15400.0,15201.0,15277.0,224.0,1.49,98695,15277.0,15123.8,15286.8,15903.2,16173.36,16894.48,17188.21,39.196981297260855,17235.740370870586,15903.2,14570.659629129417,-354.51927198144404,-275.85425689553597,-78.66501508590807,286.516569091203,-483.0
2022-06-28,TX,202207,15299.0,15304.0,15096.0,15192.0,-85.0,-0.56,96034,15194.0,15095.4,15200.5,15834.8,16137.54,16867.45,17177.475,37.862613624057836,17165.902340167748,15834.8,14503.69765983225,-346.81178450678635,-290.045762417786,-56.76602208900033,280.90824272754566,-487.0
2022-06-29,TX,202207,15020.0,15114.0,14980.0,15019.0,-175.0,-1.15,100640,15016.0,15096.8,15147.8,15751.65,16100.3,16838.07,17165.285,35.23360600489548,17068.363374277033,15751.65,14434.936625722965,-350.62145347100886,-302.16090062843057,-48.460552842578295,275.9862253898638,-225.0
2022-06-30,TX,202207,14931.0,14945.0,14610.0,14622.0,-394.0,-2.62,131995,14624.0,15033.6,15069.0,15652.25,16052.74,16807.51,17151.015,30.07313800463563,16994.666310240587,15652.25,14309.833689759413,-381.2800664376118,-317.98473379026683,-63.29533264734499,285.4872092905878,209.0
2022-07-01,TX,202207,14656.0,14702.0,14128.0,14175.0,-449.0,-3.07,183609,14175.0,14857.0,14966.5,15534.4,15994.82,16773.01,17135.29,25.537733331528056,16958.544852183255,15534.4,14110.255147816746,-436.61339492782645,-341.71046601777874,-94.9029289100477,306.0952657698316,763.0
2022-07-04,TX,202207,14236.0,14312.0,14025.0,14152.0,-23.0,-0.16,143173,14152.0,14632.0,14877.9,15412.0,15935.34,16735.54,17118.505,25.326087173311034,16869.1776830572,15412.0,13954.822316942798,-476.82482442953005,-368.733337700129,-108.09148672940103,304.73131821484367,718.0
2022-07-05,TX,202207,14350.0,14430.0,13975.0,14231.0,79.0,0.56,175274,14209.0,14439.8,14767.6,15300.45,15880.12,16698.43,17102.18,27.547182802344167,16760.602522855057,15300.45,13840.297477144944,-496.5936102279629,-394.3053922056958,-102.28821802226713,315.464795485212,412.0
2022-07-06,TX,202207,14213.0,14239.0,13858.0,13871.0,-338.0,-2.38,150712,13879.0,14210.2,14653.5,15161.8,15826.1,16655.47,17084.425,24.03834702666354,16611.900079304916,15161.8,13711.699920695082,-535.1407374463579,-422.4724612538282,-112.66827619252967,320.1458815219826,798.0
2022-07-07,TX,202207,14068.0,14295.0,13832.0,14176.0,297.0,2.14,158050,14187.0,14121.0,14577.3,15041.5,15777.9,16613.86,17068.995,31.94720603734076,16396.442286593796,15041.5,13686.557713406204,-534.9125238716388,-444.96047377739035,-89.95205009424842,330.3497471275553,482.0
2022-07-08,TX,202207,14390.0,14485.0,14264.0,14329.0,142.0,1.0,139319,14332.0,14151.8,14504.4,14934.4,15738.78,16574.4,17054.465,35.57110740144991,16152.112675469909,14934.4,13716.68732453009,-516.4327266393466,-459.2549243497816,-57.177802289564966,328.8247651898728,680.0
2022-07-11,TX,202207,14467.0,14496.0,14229.0,14276.0,-56.0,-0.39,120320,14278.0,14176.6,14404.3,14845.55,15696.56,16537.39,17038.48,34.87823380001902,15980.315081415567,14845.55,13710.784918584432,-500.2969000141675,-467.4633194826588,-32.83358053150869,324.4087105334533,685.0
2022-07-12,TX,202207,14157.0,14181.0,13850.0,13914.0,-364.0,-2.55,127127,13914.0,14113.2,14276.5,14738.5,15643.18,16497.0,17020.84,30.507268684591427,15798.149092860484,14738.5,13678.850907139516,-510.8309743105201,-476.13685044823103,-34.694123862289075,331.66523120963524,1102.0
2022-07-13,TX,202207,14240.0,14356.0,14203.0,14277.0,363.0,2.61,112460,14281.0,14194.4,14202.3,14675.05,15599.32,16457.64,17004.92,38.79091388173531,15684.474484545564,14675.05,13665.625515454434,-484.3054658611036,-477.77057353080556,-6.534892330298021,339.54628612323273,599.0
2022-07-14,TX,202207,14237.0,14437.0,14122.0,14389.0,108.0,0.76,128248,14386.0,14237.0,14179.0,14624.0,15556.72,16419.1,16990.25,41.12289296760609,15581.521801318382,14624.0,13666.478198681618,-449.06974880402595,-472.03040858544966,22.960659781423715,337.7929799715733,794.0
2022-07-15,TX,202207,14422.0,14542.0,14333.0,14475.0,89.0,0.62,118876,14479.0,14266.2,14209.0,14587.75,15512.54,16381.59,16976.385,42.92113922196274,15509.529122132846,14587.75,13665.970877867154,-409.48541494102756,-459.52140985656524,50.035994915537685,328.5934814021752,797.0
2022-07-18,TX,202207,14577.0,14666.0,14535.0,14650.0,171.0,1.18,122938,14647.0,14341.0,14258.8,14568.35,15478.44,16345.99,16963.145,46.501822978673616,15467.461400216938,14568.35,13669.238599783062,-359.8454335390652,-439.5862145930652,79.74078105400002,318.7653755877341,737.0
2022-07-19,TX,202207,14562.0,14697.0,14533.0,14678.0,31.0,0.21,92176,14678.0,14493.8,14303.5,14535.55,15451.46,16313.99,16952.035,47.07391397650494,15365.765989968895,14535.55,13705.334010031103,-314.61928932340743,-414.5928295391337,99.97354021572625,307.71070590289594,744.0
2022-07-20,TX,202208,14717.0,14739.0,14562.0,14616.0,91.0,0.63,60910,14612.0,14561.6,14378.0,14515.75,15423.0,16279.73,16939.715,45.90336656216983,15317.98684158735,14515.75,13713.51315841265,-280.5461644897896,-387.7834965292649,107.23733203947529,298.3742269098319,763.0
2022-07-21,TX,202208,14600.0,14771.0,14573.0,14748.0,136.0,0.93,90902,14747.0,14633.4,14435.2,14506.25,15397.76,16252.05,16927.205,48.82123322675459,15292.603578233131,14506.25,13719.896421766869,-240.12367449775593,-358.2515321229631,118.12785762520718,291.20463927341535,567.0
2022-07-22,TX,202208,14796.0,14848.0,14725.0,14751.0,4.0,0.03,93026,14755.0,14688.6,14477.4,14490.9,15380.14,16223.5,16914.5,48.88870840901276,15244.892281127608,14490.9,13736.907718872391,-205.47786411086236,-327.696798520543,122.21893440968063,279.1900221824571,602.0
2022-07-25,TX,202208,14750.0,14845.0,14688.0,14794.0,39.0,0.26,82637,14793.0,14717.4,14529.2,14466.75,15359.0,16192.33,16902.62,49.908128967272866,15145.686484510885,14466.75,13787.813515489115,-172.56188316259977,-296.66981544895435,124.10793228635458,270.4621634551387,381.0
2022-07-26,TX,202208,14755.0,14788.0,14650.0,14705.0,-88.0,-0.59,92221,14707.0,14722.8,14608.3,14442.4,15334.68,16160.94,16892.03,47.78379213652739,15046.33555947641,14442.4,13838.464440523589,-151.9062071129647,-267.71709378175643,115.81088666879174,261.42915177977164,323.0
2022-07-27,TX,202208,14670.0,14800.0,14615.0,14794.0,87.0,0.59,104597,14791.0,14758.4,14660.0,14431.15,15309.06,16129.59,16881.415,50.07243062493036,14999.008177717013,14431.15,13863.291822282987,-126.89214516965512,-239.55210405933616,112.65995888968104,255.9699266526451,241.0
2022-07-28,TX,202208,14922.0,14949.0,14786.0,14831.0,40.0,0.27,94963,14833.0,14775.0,14704.2,14441.6,15281.76,16101.24,16872.985,51.03331031686987,15030.427105354378,14441.6,13852.772894645623,-102.89660210672446,-212.2210036688138,109.32440156208935,249.3292176060276,341.0
2022-07-29,TX,202208,14936.0,14990.0,14870.0,14938.0,105.0,0.71,94106,14940.0,14812.4,14750.5,14479.75,15262.3,16080.04,16865.885,53.80226598121648,15092.908340072103,14479.75,13866.591659927897,-74.38845181973738,-184.65449329899852,110.26604147926113,242.87713063416848,303.0
2022-08-01,TX,202208,14921.0,14940.0,14804.0,14870.0,-70.0,-0.47,89819,14870.0,14827.6,14772.5,14515.65,15237.0,16061.72,16858.245,51.79763247516645,15131.91529189959,14515.65,13899.38470810041,-56.629776218025654,-159.04954988280394,102.41977366477829,235.243049874585,-52.0
2022-08-02,TX,202208,14767.0,14778.0,14589.0,14643.0,-227.0,-1.53,108928,14645.0,14815.2,14769.0,14536.25,15206.92,16038.69,16849.665,45.67902154283107,15140.504871722229,14536.25,13931.995128277771,-60.17919247061036,-139.27547840036522,79.09628592975486,238.5114034549718,305.0
2022-08-03,TX,202208,14627.0,14727.0,14594.0,14669.0,24.0,0.16,97984,14672.0,14790.2,14774.3,14576.15,15181.78,16011.01,16839.48,46.459139809225405,15099.379309194435,14576.15,14052.920690805564,-60.2001973127135,-123.46042218283488,63.26022487012138,230.97487463675952,370.0
2022-08-04,TX,202208,14686.0,14722.0,14461.0,14658.0,-14.0,-0.1,139696,14654.0,14755.6,14765.3,14600.25,15153.74,15985.39,16829.635,46.15711989117931,15090.924586666104,14600.25,14109.575413333896,-60.40810484071335,-110.84995871441058,50.44185387369723,233.11952644841955,78.0
2022-08-05,TX,202208,14780.0,15020.0,14777.0,15009.0,355.0,2.42,95193,15011.0,14769.8,14791.1,14634.25,15134.92,15963.09,16822.59,55.98878160690695,15139.064371823893,14634.25,14129.435628176107,-31.882583902925035,-95.05648375211346,63.17389984918843,242.32527455924674,-412.0
2022-08-08,TX,202208,14937.0,14987.0,14888.0,14961.0,-50.0,-0.33,74401,14961.0,14788.0,14807.8,14668.5,15109.54,15943.88,16815.805,54.522579487309486,15164.312262857578,14668.5,14172.687737142422,-12.999254576705425,-78.64503791703186,65.64578334032643,233.65918351930054,-350.0
2022-08-09,TX,202208,14894.0,15065.0,14853.0,15016.0,55.0,0.37,89703,15016.0,14862.6,14838.9,14723.6,15078.66,15924.71,16808.86,55.94616221490946,15103.050866384463,14723.6,14344.149133615538,6.330980702545276,-61.64983419311643,67.98081489566171,232.11209898220764,-382.0
2022-08-10,TX,202208,14874.0,14945.0,14832.0,14876.0,-140.0,-0.93,77738,14878.0,14904.0,14847.1,14753.55,15042.54,15899.01,16799.33,51.52482685838278,15077.818083535954,14753.55,14429.281916464044,10.235512836403359,-47.27276478721247,57.50827762361583,228.67552048347852,-517.0
2022-08-11,TX,202208,15115.0,15191.0,15093.0,15183.0,305.0,2.05,79733,15184.0,15009.0,14882.3,14793.25,15014.0,15876.93,16791.62,59.148824275488174,15123.630916519027,14793.25,14462.869083480973,37.668003678183595,-30.284611094133258,67.95261477231685,234.84155473465862,-635.0
2022-08-12,TX,202208,15229.0,15309.0,15200.0,15272.0,88.0,0.58,66960,15274.0,15061.6,14915.7,14833.1,14988.8,15854.76,16783.47,61.06081819966241,15191.405958644238,14833.1,14474.794041355763,65.8311460336754,-11.061459668571526,76.89260570224693,227.06715796789726,-478.0
2022-08-15,TX,202208,15369.0,15432.0,15310.0,15387.0,113.0,0.74,89978,15385.0,15146.8,14967.4,14869.95,14964.54,15833.43,16775.96,63.44181643633712,15291.384917869731,14869.95,14448.51508213027,96.31986273916118,10.414804812975017,85.90505792618616,222.27664668447602,-512.0
2022-08-16,TX,202208,15390.0,15450.0,15385.0,15422.0,37.0,0.24,73097,15425.0,15228.0,15045.3,14907.15,14943.74,15810.63,16769.005,64.1600967570497,15382.181483167133,14907.15,14432.118516832867,121.901394485747,32.71212274752942,89.18927173821758,211.04260049272776,-845.0
2022-08-17,TX,202209,15335.0,15396.0,15328.0,15379.0,9.0,0.06,43641,15379.0,15328.6,15116.3,14945.3,14918.44,15787.71,16761.63,62.53449521764705,15442.70128668921,14945.3,14447.89871331079,137.1245160024646,53.59460139851646,83.52991460394813,202.6824147432472,-737.0
2022-08-18,TX,202209,15250.0,15325.0,15224.0,15315.0,-64.0,-0.42,69333,15317.0,15355.0,15182.0,14973.65,14893.1,15764.65,16753.765,60.09400839654142,15487.20945128102,14973.65,14460.09054871898,142.38337740727184,71.35235660026754,71.0310208070043,199.2765279758724,-832.0
2022-08-19,TX,202209,15308.0,15406.0,15275.0,15353.0,36.0,0.24,72613,15354.0,15371.2,15216.4,15003.75,14870.74,15743.8,16745.29,61.06558877581191,15531.941205909421,15003.75,14475.558794090579,147.9123044063981,86.66434616149365,61.24795824490445,194.39963312045296,-933.0
2022-08-22,TX,202209,15171.0,15250.0,15156.0,15175.0,-179.0,-1.17,63929,15179.0,15328.8,15237.8,15022.8,14853.18,15720.1,16735.81,54.38601218970756,15546.823510923035,15022.8,14498.776489076963,136.35904431276322,96.60328579174757,39.75575852101565,194.58537361184918,-614.0
2022-08-23,TX,202209,15059.0,15109.0,15022.0,15028.0,-151.0,-0.99,68886,15028.0,15250.0,15239.0,15038.95,14832.64,15692.97,16725.76,49.56427881117757,15542.302153069664,15038.95,14535.597846930337,114.0268998597694,100.08800860535193,13.93889125441747,191.6149897824314,-618.0
2022-08-24,TX,202209,15080.0,15120.0,14987.0,15035.0,7.0,0.05,70377,15035.0,15181.2,15254.9,15051.0,14822.42,15666.93,16716.21,49.79254917791041,15541.699093131447,15051.0,14560.300906868553,95.78915819591566,99.22823852346468,-3.4390803275490214,187.42820479797203,-793.0
2022-08-25,TX,202209,15130.0,15225.0,15116.0,15172.0,137.0,0.91,81719,15170.0,15152.6,15253.8,15068.05,14817.66,15643.11,16706.675,54.164915570080254,15550.61708341963,15068.05,14585.48291658037,91.3374898473594,97.65008878824362,-6.312598940884229,187.61190445525975,-1053.0
2022-08-26,TX,202209,15271.0,15318.0,15228.0,15241.0,71.0,0.47,62646,15241.0,15130.2,15250.7,15083.2,14818.48,15620.46,16697.645,56.23227302966258,15567.50634932859,15083.2,14598.89365067141,92.31310592929185,96.58269221645327,-4.269586287161417,184.63962556559835,-1483.0
2022-08-29,TX,202209,14832.0,14898.0,14762.0,14818.0,-423.0,-2.78,103087,14820.0,15058.8,15193.8,15080.6,14814.08,15597.21,16686.275,43.329634617959464,15569.988352946737,15080.6,14591.211647053264,58.28188655269332,88.92253108370127,-30.64064453100795,205.66536659662705,-1000.0
2022-08-30,TX,202209,14850.0,14994.0,14837.0,14948.0,128.0,0.86,86047,14949.0,15042.8,15146.4,15095.85,14806.36,15573.53,16675.64,47.32952244378792,15547.279407548944,15095.85,14644.420592451057,41.32543961601186,79.40311279016339,-38.07767317415153,203.54641183972512,-1433.0
2022-08-31,TX,202209,14849.0,15099.0,14826.0,15039.0,90.0,0.6,108620,15042.0,15043.6,15112.4,15114.35,14806.9,15553.53,16664.5,49.99041752847919,15522.548125914267,15114.35,14706.151874085734,34.82878814577816,70.48824786128634,-35.65945971550818,208.5073824226019,-1515.0
2022-09-01,TX,202209,14841.0,14842.0,14675.0,14736.0,-306.0,-2.03,118005,14737.0,14956.4,15054.5,15118.25,14802.86,15530.9,16651.06,42.32339241363627,15510.096334677195,15118.25,14726.403665322805,5.17096960760864,57.4247922105508,-52.25382260294216,219.6139979638446,-1341.0
2022-09-02,TX,202209,14776.0,14782.0,14584.0,14597.0,-140.0,-0.95,92325,14598.0,14827.6,14978.9,15097.65,14793.64,15503.71,16636.27,39.342419423908034,15549.091369393704,15097.65,14646.208630606296,-29.212460524662674,40.097341663508104,-69.30980218817078,218.07014096642712,-1293.0
2022-09-05,TX,202209,14590.0,14719.0,14561.0,14611.0,13.0,0.09,92682,14613.0,14786.2,14922.5,15080.15,14780.32,15476.84,16621.55,39.80231084548288,15576.340799995387,15080.15,14583.959200004612,-54.70133073627403,21.137607183551676,-75.83893791982571,213.77941661168234,-1014.0
2022-09-06,TX,202209,14720.0,14770.0,14555.0,14634.0,21.0,0.14,93184,14635.0,14723.4,14883.1,15061.05,14769.16,15453.35,16607.37,40.59910782036621,15593.715927200163,15061.05,14528.384072799836,-72.21310847202403,2.467464052436533,-74.68057252446056,213.86660113941932,-814.0
2022-09-07,TX,202209,14445.0,14455.0,14331.0,14359.0,-276.0,-1.89,99373,14357.0,14587.4,14815.5,15035.2,14755.96,15428.13,16591.43,34.68721176688147,15645.762232700232,15035.2,14424.63776729977,-107.04754278382825,-19.435537314816422,-87.61200546901182,220.23327248660365,-490.0
2022-09-08,TX,202209,14459.0,14552.0,14389.0,14548.0,191.0,1.33,88563,14545.0,14549.8,14753.1,15003.45,14754.48,15403.61,16575.85,41.04154765860808,15645.21147438113,15003.45,14361.68852561887,-118.04264040380076,-39.15695793261329,-78.88568247118747,218.28803873756053,-859.0
2022-09-12,TX,202209,14775.0,14824.0,14731.0,14794.0,249.0,1.71,73967,14797.0,14589.2,14708.4,14979.55,14766.86,15380.84,16561.315,48.11701146948057,15615.099360789553,14979.55,14344.000639210446,-105.68788622681313,-52.46314359145326,-53.224742635359874,222.41032168487763,-1703.0
2022-09-13,TX,202209,14884.0,14928.0,14827.0,14875.0,78.0,0.53,64810,14875.0,14642.0,14714.1,14953.95,14781.32,15358.33,16546.87,50.234737306873846,15562.460139603207,14953.95,14345.439860396795,-88.34227670094697,-59.638970213352,-28.703306487594965,216.09529870738635,-1799.0
2022-09-14,TX,202209,14458.0,14641.0,14443.0,14577.0,-298.0,-2.0,88778,14578.0,14630.6,14677.0,14911.7,14788.24,15334.18,16530.455,43.241733347833886,15501.40199253516,14911.7,14321.998007464841,-97.51774186785042,-67.21472454425168,-30.303017323598738,231.51706308543018,-1708.0
2022-09-15,TX,202209,14578.0,14715.0,14562.0,14642.0,64.0,0.44,77473,14642.0,14687.2,14637.3,14874.85,14803.66,15314.88,16514.41,45.038933977986325,15434.484264497798,14874.85,14315.215735502203,-98.4099981454201,-73.45377926448536,-24.956218880934742,225.9087014364709,-1476.0
2022-09-16,TX,202209,14500.0,14527.0,14465.0,14483.0,-159.0,-1.09,75293,14485.0,14674.2,14612.0,14833.25,14809.8,15293.85,16497.645,41.571327671637405,15379.355438537263,14833.25,14287.144561462737,-110.67133855496468,-80.89729112258122,-29.774047432383455,222.41522276243725,-1502.0
2022-09-19,TX,202209,14550.0,14579.0,14406.0,14420.0,-65.0,-0.45,96859,14420.0,14599.4,14594.3,14786.6,14811.62,15275.2,16481.45,40.249041864897755,15305.88158064774,14786.6,14267.318419352261,-124.04223102905235,-89.52627910387545,-34.51595192517689,218.88556399369173,-1317.0
2022-09-20,TX,202209,14548.0,14569.0,14464.0,14561.0,141.0,0.98,83214,14558.0,14536.6,14589.3,14755.9,14817.32,15256.94,16465.86,44.50364583544451,15251.774540584554,14755.9,14260.025459415445,-121.85655155970198,-95.99233359504076,-25.864217964661222,213.89373799414233,-1597.0
2022-09-21,TX,202210,14460.0,14479.0,14377.0,14410.0,-118.0,-0.81,45062,14411.0,14503.2,14566.9,14725.0,14827.24,15235.21,16449.53,41.126293601050904,15226.192577758291,14725.0,14223.807422241709,-130.80103002035685,-102.95407288010398,-27.84695714025287,211.75847099456072,-1510.0
2022-09-22,TX,202210,14225.0,14250.0,14088.0,14242.0,-169.0,-1.17,104178,14239.0,14423.2,14555.2,14685.35,14826.54,15212.93,16434.03,37.69844797721842,15207.215222064035,14685.35,14163.484777935966,-149.71991166308726,-112.30724063670064,-37.41267102638662,219.63286592352068,-1437.0
2022-09-23,TX,202210,14212.0,14229.0,14056.0,14119.0,-120.0,-0.84,87010,14118.0,14350.4,14512.3,14632.7,14821.14,15188.93,16418.085,35.37376626984739,15159.995021785682,14632.7,14105.40497821432,-172.64815327305405,-124.37542316397132,-48.27273010908273,217.23051835755493,-1237.0
2022-09-26,TX,202210,13916.0,13953.0,13740.0,13758.0,-360.0,-2.55,114988,13762.0,14218.0,14408.7,14558.55,14806.8,15159.67,16400.24,29.603789011670838,15137.394875592749,14558.55,13979.70512440725,-217.442095807668,-142.98875769271066,-74.45333811495735,228.78548133201528,-1076.0
2022-09-27,TX,202210,13843.0,13861.0,13735.0,13818.0,56.0,0.41,94792,13815.0,14069.4,14303.0,14508.55,14790.16,15134.3,16381.4,31.600764700100658,15157.611930789339,14508.55,13859.48806921066,-245.27276764181988,-163.44555968253252,-81.82720795928736,221.44366123687132,-1079.0
2022-09-28,TX,202210,13796.0,13849.0,13486.0,13515.0,-300.0,-2.17,144383,13515.0,13890.4,14196.8,14436.9,14766.9,15109.18,16360.45,27.37712053064229,15184.931790768322,14436.9,13688.868209231678,-288.45323397750326,-188.44709454152667,-100.00613943597659,231.55482829138052,-559.0
2022-09-29,TX,202210,13658.0,13672.0,13471.0,13524.0,9.0,0.07,115038,13523.0,13746.8,14085.0,14361.15,14745.06,15084.03,16339.54,27.686288821732745,15155.361376146198,14361.15,13566.9386238538,-318.2789186111295,-214.41345935544723,-103.86545925568225,229.3723405562819,-760.0
2022-09-30,TX,202210,13356.0,13458.0,13298.0,13395.0,-128.0,-0.95,120030,13394.0,13602.0,13976.2,14294.1,14718.0,15057.88,16318.05,25.97911509227902,15172.379887051926,14294.1,13415.820112948075,-348.3101083541569,-241.19278915518916,-107.11731919896775,229.13145908797605,-452.0
2022-10-03,TX,202210,13248.0,13444.0,13215.0,13304.0,-90.0,-0.67,110724,13303.0,13511.2,13864.6,14229.45,14689.06,15034.6,16295.595,24.816617847190567,15195.041523367936,14229.45,13263.858476632066,-375.1287315618956,-267.97997763653046,-107.14875392536516,229.12206915312063,-273.0
2022-10-04,TX,202210,13530.0,13615.0,13489.0,13597.0,294.0,2.21,91521,13593.0,13467.0,13768.2,14178.75,14665.12,15012.06,16274.325,34.91515292967098,15165.141174940221,14178.75,13192.358825059779,-368.49228271824904,-288.0824386528742,-80.40984406537484,234.9704927850406,-514.0
2022-10-05,TX,202210,13740.0,13884.0,13721.0,13820.0,227.0,1.67,116457,13814.0,13528.0,13709.2,14138.05,14647.42,14991.05,16253.87,41.36989801514882,15113.053276917622,14138.05,13163.046723082376,-341.3042697186047,-298.7268048660203,-42.5774648525844,238.68688615753769,-862.0
2022-10-06,TX,202210,13932.0,13957.0,13814.0,13869.0,55.0,0.4,89623,13871.0,13597.0,13671.9,14113.55,14628.92,14968.99,16234.125,42.714276367293664,15089.738603703227,14113.55,13137.361396296772,-312.204780676504,-301.42240002811707,-10.782380648386948,231.85210857485643,-839.0
2022-10-07,TX,202210,13781.0,13818.0,13683.0,13689.0,-182.0,-1.31,81120,13688.0,13655.8,13628.9,14070.6,14606.08,14943.92,16213.81,39.161849368612614,15042.126921912071,14070.6,13099.07307808793,-300.20712082099453,-301.17934418669256,0.9722233656980279,228.57695796236666,-465.0
2022-10-11,TX,202210,13251.0,13297.0,13081.0,13091.0,-597.0,-4.36,132727,13090.0,13613.2,13562.2,13985.45,14569.14,14915.72,16191.24,30.18129189430599,14986.511531575326,13985.45,12984.388468424675,-335.0897847994893,-307.9614323092519,-27.128352490237376,255.6786038221976,243.0
2022-10-12,TX,202210,13049.0,13140.0,12975.0,13076.0,-14.0,-0.11,111132,13072.0,13509.0,13488.0,13895.5,14533.26,14885.13,16168.635,29.995481204343587,14883.89273570785,13895.5,12907.10726429215,-359.79740148008204,-318.3286261434179,-41.46877533666412,249.20156069204063,519.0
2022-10-13,TX,202210,13032.0,13085.0,12805.0,12869.0,-203.0,-1.55,125033,12869.0,13318.8,13423.4,13810.1,14497.78,14852.35,16143.96,27.481101956897675,14842.378818924395,13810.1,12777.821181075606,-391.56778604202555,-332.9764581231394,-58.59132791888612,251.4014492140377,608.0
2022-10-14,TX,202210,13150.0,13249.0,13074.0,13166.0,297.0,2.31,101646,13168.0,13178.2,13387.6,13736.3,14467.72,14824.75,16120.86,35.79686273735343,14730.470629218207,13736.3,12742.129370781791,-388.3044943336681,-344.04206536524515,-44.26242896842297,260.58705998446356,892.0
2022-10-17,TX,202210,12964.0,13009.0,12821.0,12981.0,-187.0,-1.42,138854,12978.0,13036.6,13346.2,13661.2,14434.18,14793.96,16097.865,33.2399761922151,14645.272477005565,13661.2,12677.127522994437,-396.08049662103986,-354.4497516164041,-41.63074500463574,266.616555699859,1146.0
2022-10-18,TX,202210,13158.0,13182.0,12992.0,13103.0,125.0,0.96,125759,13100.0,13039.0,13326.1,13595.35,14396.06,14765.49,16074.4,36.46301743536373,14543.092428089003,13595.35,12647.607571910998,-387.92687452002247,-361.1451761971278,-26.78169832289467,261.9296588641548,1427.0
2022-10-19,TX,202211,13130.0,13166.0,12958.0,12964.0,-115.0,-0.88,65748,12962.0,13016.6,13262.8,13515.5,14356.12,14732.83,16050.055,34.4238695633187,14390.677810504842,13515.5,12640.322189495158,-388.2062090617328,-366.5573827700488,-21.64882629168403,258.077540373858,1533.0
2022-10-20,TX,202211,12815.0,12916.0,12662.0,12900.0,-62.0,-0.48,137538,12898.0,13022.8,13170.8,13440.0,14313.8,14696.23,16024.785,33.495059887297174,14251.712510683461,13440.0,12628.287489316539,-389.1064716335932,-371.06720054275763,-18.03927109083554,261.2148589185825,1613.0
2022-10-21,TX,202211,12922.0,12948.0,12794.0,12805.0,-93.0,-0.72,107939,12805.0,12950.6,13064.4,13368.15,14272.38,14657.46,15999.02,32.11010054633114,14136.415390343753,13368.15,12599.884609656247,-392.95589135076443,-375.444938704359,-17.51095264640543,253.5566547101123,1655.0
2022-10-24,TX,202211,13100.0,13126.0,12864.0,12882.0,77.0,0.6,120336,12884.0,12930.8,12983.7,13306.3,14226.36,14620.18,15973.09,34.475012703351574,14020.052926438924,13306.3,12592.547073561074,-385.35123852118886,-377.426198667725,-7.925039853463886,258.37403651653284,1546.0
2022-10-25,TX,202211,12895.0,12946.0,12652.0,12682.0,-202.0,-1.57,146455,12685.0,12846.6,12942.8,13252.5,14174.56,14581.68,15945.465,31.41405195928575,13983.943094163858,13252.5,12521.056905836142,-390.95612603623886,-380.13218414142773,-10.823941894811128,260.91874819392336,1823.0
2022-10-26,TX,202211,12722.0,12833.0,12664.0,12739.0,54.0,0.43,108896,12741.0,12801.6,12909.1,13198.55,14121.6,14543.07,15917.78,33.23350742764642,13914.193060470796,13198.55,12482.906939529203,-386.3450706587264,-381.37476144488744,-4.970309213838959,254.35312332292884,1861.0
2022-10-27,TX,202211,12883.0,12984.0,12878.0,12956.0,215.0,1.69,97666,12956.0,12812.8,12917.8,13170.6,14072.28,14508.01,15891.5,39.78282736343379,13878.242678192863,13170.6,12462.957321807138,-361.01908629561876,-377.3036264150337,16.28454011941494,253.68504308557678,1819.0
2022-10-28,TX,202211,12855.0,12915.0,12745.0,12764.0,-192.0,-1.48,97431,12767.0,12804.6,12877.6,13132.6,14019.98,14469.21,15863.955,36.38224486813183,13841.873261867346,13132.6,12423.326738132655,-352.3788525490763,-372.31867164184223,19.9398190927659,250.63611143660702,1939.0
2022-10-31,TX,202211,12880.0,12997.0,12836.0,12943.0,176.0,1.38,88369,12943.0,12816.8,12873.8,13110.0,13972.54,14432.82,15836.09,41.4104641905953,13813.167405387918,13110.0,12406.832594612082,-327.31452294652263,-363.3178419027783,36.00331895625567,249.3763891911351,1532.0
2022-11-01,TX,202211,12960.0,13095.0,12934.0,13031.0,88.0,0.68,91434,13033.0,12886.6,12866.6,13096.35,13926.1,14398.42,15808.845,43.76370773682484,13794.504789427026,13096.35,12398.195210572974,-296.92720462034595,-350.03971444629184,53.11250982594589,243.06378996319685,1627.0
2022-11-02,TX,202211,13033.0,13103.0,13015.0,13083.0,50.0,0.38,66189,13084.0,12955.4,12878.5,13070.65,13884.26,14368.72,15782.585,45.16525580073915,13729.955475481614,13070.65,12411.344524518385,-265.58754263122864,-333.1492800832792,67.56173745205058,231.98780496582566,1717.0
