,期貨代號,多單成交口數_外資,多單成交口數_投信,多單成交口數_自營商,多單成交金額_外資,多單成交金額_投信,多單成交金額_自營商,多單未平倉口數_外資,多單未平倉口數_投信,多單未平倉口數_自營商,多單未平倉金額_外資,多單未平倉金額_投信,多單未平倉金額_自營商,空單成交口數_外資,空單成交口數_投信,空單成交口數_自營商,空單成交金額_外資,空單成交金額_投信,空單成交金額_自營商,空單未平倉口數_外資,空單未平倉口數_投信,空單未平倉口數_自營商,空單未平倉金額_外資,空單未平倉金額_投信,空單未平倉金額_自營商,商品名稱,合約類型,前五大交易員買方未平倉量,前五大交易員買方未平倉量百分比,前十大交易員買方未平倉量,前十大交易員買方未平倉量百分比,前五大交易員賣方未平倉量,前五大交易員賣方未平倉量百分比,前十大交易員賣方未平倉量,前十大交易員賣方未平倉量百分比,全體未平倉量,buy_top5_specific_open_interest,buy_top5_specific_open_interest_per,buy_top10_specific_open_interest,buy_top10_specific_open_interest_per,sell_top5_specific_open_interest,sell_top5_specific_open_interest_per,sell_top10_specific_open_interest,sell_top10_specific_open_interest_per,期貨代號,未沖銷契約數,多單未平倉口數,空單未平倉口數,未沖銷契約數,三大法人未平倉量,散戶多單,散戶空單,多空比
2019-03-20,TX,58589.0,677.0,17844.0,123141749.0,1424030.0,37515708.0,74174.0,1721.0,8777.0,155945718.0,3618919.0,18415333.0,55882.0,680.0,20884.0,117471988.0,1428273.0,43927705.0,17472.0,28265.0,12270.0,36715837.0,59435642.0,25769006.0,臺股期貨,all,46667.0,44.7,66480.0,63.6,41562.0,39.8,51802.0,49.6,104477.0,46667.0,44.7,62695.0,60.0,35972.0,34.4,38272.0,36.6,TX,119531,23315.0,3259.0,52531.0,26574.0,29216.0,49272.0,-0.3817936075840932
2019-03-21,TX,44922.0,28.0,11942.0,94804797.0,59281.0,25200340.0,80320.0,1697.0,9847.0,170058681.0,3593567.0,20811320.0,39123.0,928.0,12581.0,82562192.0,1964740.0,26545692.0,16818.0,29141.0,13966.0,35589282.0,61708982.0,29542348.0,臺股期貨,all,47544.0,40.8,71926.0,61.8,42495.0,36.5,54443.0,46.7,116470.0,47544.0,40.8,67652.0,58.1,39115.0,33.6,39115.0,33.6,TX,106673,23872.0,3842.0,47642.0,27714.0,23770.0,43800.0,-0.4204273540153646
2019-03-22,TX,49803.0,41.0,14409.0,105699698.0,86702.0,30573372.0,76630.0,1697.0,10717.0,162628170.0,3602052.0,22707406.0,54084.0,0.0,12788.0,114781446.0,0.0,27133144.0,17409.0,29100.0,13215.0,36928030.0,61767660.0,28016292.0,臺股期貨,all,47607.0,41.3,71301.0,61.9,43168.0,37.5,54707.0,47.5,115155.0,47607.0,41.3,65702.0,57.1,40300.0,35.0,40300.0,35.0,TX,105744,22086.0,3893.0,45417.0,25979.0,23331.0,41524.0,-0.40057687649998897
2019-03-25,TX,52717.0,57.0,13673.0,110562260.0,119157.0,28638116.0,74525.0,1659.0,9821.0,155537828.0,3462997.0,20461369.0,54520.0,936.0,16614.0,114349141.0,1954816.0,34820482.0,17107.0,29941.0,15268.0,35685039.0,62498843.0,31836722.0,臺股期貨,all,46839.0,41.6,69795.0,62.0,43526.0,38.7,55156.0,49.0,112529.0,46839.0,41.6,64411.0,57.2,36961.0,32.8,39561.0,35.2,TX,103618,18398.0,9597.0,43035.0,27995.0,24637.0,33438.0,-0.20450795863831764
2019-03-26,TX,45826.0,333.0,13571.0,96209386.0,700841.0,28500838.0,76626.0,1667.0,10459.0,161240532.0,3508368.0,21969696.0,44445.0,0.0,13159.0,93302055.0,0.0,27642978.0,17827.0,29616.0,15516.0,37494465.0,62329834.0,32619976.0,臺股期貨,all,46527.0,40.4,70220.0,61.0,43619.0,37.9,56469.0,49.0,115180.0,46527.0,40.4,64985.0,56.4,38933.0,33.8,41264.0,35.8,TX,105714,18191.0,10021.0,45030.0,28212.0,26839.0,35009.0,-0.18143459915611815
2019-03-27,TX,43362.0,18.0,13890.0,91177215.0,37841.0,29195333.0,74209.0,1685.0,9782.0,156108759.0,3545240.0,20538422.0,44782.0,25.0,12998.0,94161677.0,52475.0,27317495.0,17818.0,29641.0,13956.0,37464541.0,62364637.0,29327239.0,臺股期貨,all,45981.0,40.8,67641.0,60.1,43090.0,38.3,55790.0,49.5,112625.0,45981.0,40.8,63390.0,56.3,39601.0,35.2,41838.0,37.1,TX,103136,18863.0,5618.0,41889.0,24481.0,23026.0,36271.0,-0.31619279524457494
2019-03-28,TX,46785.0,4.0,10444.0,98161913.0,8398.0,21904269.0,77287.0,1671.0,10041.0,162167607.0,3506761.0,21029574.0,42275.0,23.0,11315.0,88695657.0,48277.0,23727858.0,16386.0,29646.0,15083.0,34363423.0,62215066.0,31616490.0,臺股期貨,all,45904.0,39.9,68153.0,59.2,43225.0,37.5,55437.0,48.1,115159.0,45904.0,39.9,64094.0,55.7,39224.0,34.1,39224.0,34.1,TX,105561,19457.0,4602.0,41819.0,24059.0,22362.0,37217.0,-0.35522131088739567
2019-03-29,TX,54654.0,577.0,17303.0,115113813.0,1222036.0,36455400.0,76542.0,1678.0,12254.0,162209749.0,3556689.0,25927992.0,57709.0,4.0,14950.0,121537434.0,8478.0,31507914.0,18696.0,29080.0,14944.0,39603551.0,61637935.0,31637873.0,臺股期貨,all,45787.0,38.7,66977.0,56.5,44205.0,37.3,57068.0,48.2,118444.0,45787.0,38.7,62961.0,53.2,40188.0,33.9,40188.0,33.9,TX,107993,22080.0,5463.0,45329.0,27543.0,23249.0,39866.0,-0.36658651194599484
2019-04-01,TX,55896.0,225.0,13415.0,119224862.0,478878.0,28611251.0,76861.0,1628.0,11050.0,163531911.0,3464384.0,23469350.0,54976.0,61.0,14867.0,117250899.0,129810.0,31701812.0,18095.0,28866.0,15192.0,38480880.0,61426821.0,32289328.0,臺股期貨,all,45429.0,38.4,65003.0,55.0,45560.0,38.6,58973.0,49.9,118164.0,45429.0,38.4,60950.0,51.6,41505.0,35.1,43373.0,36.7,TX,107786,22037.0,5878.0,45472.0,27915.0,23435.0,39594.0,-0.3553615411681914
2019-04-02,TX,36903.0,220.0,8937.0,78825358.0,469821.0,19084564.0,77289.0,1580.0,10924.0,165028746.0,3374248.0,23283166.0,35462.0,54.0,9458.0,75743164.0,115345.0,20198067.0,17082.0,28652.0,15588.0,36455266.0,61189181.0,33248567.0,臺股期貨,all,45666.0,38.7,66657.0,56.5,44935.0,38.1,58511.0,49.6,117933.0,45666.0,38.7,62618.0,53.1,40895.0,34.7,40895.0,34.7,TX,107279,23865.0,4707.0,46450.0,28572.0,22585.0,41743.0,-0.41244348762109795
2019-04-03,TX,43325.0,306.0,12890.0,92627551.0,654447.0,27558077.0,76073.0,1561.0,10303.0,162690881.0,3338979.0,21994847.0,43799.0,20.0,12628.0,93634267.0,42779.0,27000560.0,16340.0,28347.0,14704.0,34926250.0,60634209.0,31412196.0,臺股期貨,all,46280.0,40.2,67124.0,58.4,42576.0,37.0,55260.0,48.1,114986.0,46280.0,40.2,63193.0,55.0,38645.0,33.6,40183.0,34.9,TX,104403,23870.0,4945.0,46327.0,28815.0,22457.0,41382.0,-0.4085090767802793
2019-04-08,TX,47729.0,481.0,11436.0,102749195.0,1036463.0,24621785.0,80048.0,1567.0,9677.0,172390350.0,3375318.0,20800378.0,44683.0,0.0,13235.0,96185482.0,0.0,28497567.0,17269.0,27872.0,15875.0,37172281.0,60036261.0,34153521.0,臺股期貨,all,46208.0,38.5,67754.0,56.5,43140.0,35.9,56751.0,47.3,120020.0,46208.0,38.5,63617.0,53.0,35205.0,29.3,40826.0,34.0,TX,108977,24614.0,3254.0,48536.0,27868.0,23922.0,45282.0,-0.4400857095763969
2019-04-09,TX,32618.0,322.0,9837.0,70501816.0,698263.0,21266508.0,84800.0,1525.0,10225.0,183862260.0,3307115.0,22128699.0,28271.0,52.0,9801.0,61120054.0,112727.0,21186579.0,17674.0,27560.0,16161.0,38302663.0,59766595.0,35005253.0,臺股期貨,all,46217.0,36.7,70506.0,56.0,44516.0,35.3,56689.0,45.0,125990.0,46217.0,36.7,66157.0,52.5,35937.0,28.5,40574.0,32.2,TX,114169,28545.0,3306.0,53261.0,31851.0,24716.0,49955.0,-0.4738739415332044
2019-04-10,TX,33107.0,9.0,12799.0,71739417.0,19542.0,27748881.0,83163.0,1443.0,8557.0,180611395.0,3134485.0,18544225.0,36119.0,82.0,12465.0,78276644.0,178117.0,27015092.0,19049.0,27551.0,14072.0,41353386.0,59846261.0,30524711.0,臺股期貨,all,46852.0,38.2,69833.0,57.0,43228.0,35.3,54887.0,44.8,122526.0,46852.0,38.2,65738.0,53.7,36363.0,29.7,40967.0,33.4,TX,111184,27006.0,3685.0,52030.0,30691.0,25024.0,48345.0,-0.4482221795118201
2019-04-11,TX,45941.0,1.0,15057.0,99524463.0,2161.0,32616743.0,81975.0,1420.0,7899.0,177132386.0,3068904.0,17030657.0,47180.0,46.0,14061.0,102219782.0,99416.0,30450858.0,19085.0,27573.0,12354.0,41221526.0,59590755.0,26660312.0,臺股期貨,all,46783.0,39.1,69270.0,57.9,42090.0,35.2,52502.0,43.9,119680.0,46783.0,39.1,65143.0,54.4,36410.0,30.4,40457.0,33.8,TX,108728,26405.0,4968.0,50183.0,31373.0,23778.0,45215.0,-0.4271765338859773
2019-04-12,TX,51167.0,6000.0,10442.0,110582621.0,12961800.0,22563011.0,81766.0,1420.0,7907.0,176624891.0,3067768.0,17047411.0,50951.0,6000.0,11414.0,110116142.0,12960840.0,24660365.0,18660.0,27573.0,13486.0,40289046.0,59568709.0,29101413.0,臺股期貨,all,46390.0,38.9,68935.0,57.9,41657.0,35.0,52265.0,43.9,119111.0,46390.0,38.9,64829.0,54.4,35591.0,29.9,37546.0,31.5,TX,108267,25416.0,5283.0,48882.0,30699.0,23466.0,43599.0,-0.4118693997790598
2019-04-15,TX,70315.0,15397.0,20956.0,152901885.0,33504218.0,45552138.0,87231.0,1427.0,10541.0,189742713.0,3104174.0,22896398.0,71967.0,15169.0,19648.0,156488897.0,33010438.0,42717255.0,25775.0,27352.0,14974.0,56044672.0,59504378.0,32543493.0,臺股期貨,all,48505.0,37.4,76372.0,58.9,43641.0,33.7,57446.0,44.3,129562.0,48505.0,37.4,70866.0,54.7,39699.0,30.6,42399.0,32.7,TX,118109,26304.0,6062.0,50607.0,32366.0,24303.0,44545.0,-0.39998419191021006
2019-04-16,TX,77280.0,7455.0,24094.0,168314336.0,16263017.0,52472981.0,90176.0,1394.0,10750.0,197009367.0,3045686.0,23463472.0,78152.0,7475.0,21979.0,170226074.0,16301010.0,47864637.0,29614.0,27339.0,13179.0,64692332.0,59730332.0,28758241.0,臺股期貨,all,52010.0,39.3,79384.0,60.0,46088.0,34.8,58415.0,44.1,132338.0,52010.0,39.3,74158.0,56.0,42014.0,31.7,46860.0,35.4,TX,120249,30876.0,7821.0,53090.0,38697.0,22214.0,45269.0,-0.4342625729892635
2019-04-17,TX,56023.0,763.0,22186.0,122937543.0,1676849.0,48687792.0,78296.0,1356.0,7419.0,172093550.0,2981030.0,16279545.0,52461.0,163.0,25669.0,115119557.0,357918.0,56350953.0,15549.0,26701.0,14638.0,34160235.0,58699478.0,32143480.0,臺股期貨,all,46764.0,44.0,69160.0,65.1,41302.0,38.9,52364.0,49.3,106273.0,46764.0,44.0,64403.0,60.6,34103.0,32.1,38293.0,36.0,TX,119463,22969.0,1533.0,48598.0,24502.0,25629.0,47065.0,-0.4410881106218363
2019-04-18,TX,48144.0,7.0,14155.0,105842573.0,15358.0,31103526.0,79739.0,1350.0,8329.0,174406509.0,2953260.0,18190836.0,47880.0,424.0,14247.0,105272600.0,927672.0,31298597.0,16728.0,27112.0,15718.0,36572033.0,59310211.0,34349160.0,臺股期貨,all,48679.0,42.7,71880.0,63.0,42976.0,37.7,54338.0,47.7,114014.0,42757.0,37.5,65958.0,57.9,36342.0,31.9,38697.0,33.9,TX,105000,21474.0,2772.0,40028.0,24246.0,18554.0,37256.0,-0.4672229439392425
2019-04-19,TX,35463.0,0.0,11301.0,77937631.0,0.0,24836240.0,81576.0,1347.0,8642.0,178995656.0,2956126.0,18935620.0,34581.0,203.0,11555.0,75984335.0,445444.0,25392084.0,17683.0,27312.0,16321.0,38784540.0,59938915.0,35780792.0,臺股期貨,all,50246.0,43.3,73164.0,63.0,43850.0,37.7,55938.0,48.2,116169.0,44280.0,38.1,64733.0,55.7,36877.0,31.7,39551.0,34.0,TX,106778,21871.0,3493.0,41008.0,25364.0,19137.0,37515.0,-0.44815645727662895
2019-04-22,TX,22919.0,6.0,8818.0,50395156.0,13173.0,19383198.0,79160.0,1347.0,9094.0,173772872.0,2957473.0,19937101.0,26078.0,0.0,7544.0,57338380.0,0.0,16583624.0,18426.0,27306.0,15508.0,40433522.0,59953054.0,34009284.0,臺股期貨,all,50857.0,43.7,72885.0,62.7,44407.0,38.2,55657.0,47.9,116251.0,44347.0,38.1,63925.0,55.0,39831.0,34.3,39831.0,34.3,TX,106646,21516.0,3941.0,41679.0,25457.0,20163.0,37738.0,-0.42167518414549293
2019-04-23,TX,41838.0,8.0,12840.0,91855644.0,17638.0,28197042.0,79616.0,1335.0,9308.0,175489553.0,2943141.0,20489017.0,40315.0,19.0,13555.0,88518238.0,41826.0,29762101.0,17359.0,27305.0,16383.0,38246448.0,60196603.0,36079168.0,臺股期貨,all,51339.0,44.1,73214.0,62.9,44656.0,38.4,56105.0,48.2,116428.0,44748.0,38.4,64056.0,55.0,36920.0,31.7,41254.0,35.4,TX,106660,23077.0,3835.0,42574.0,26912.0,19497.0,38739.0,-0.4519659886315592
2019-04-24,TX,39657.0,4.0,16829.0,87362598.0,8845.0,37074662.0,76102.0,1338.0,8954.0,167529814.0,2946008.0,19683027.0,45796.0,2.0,14154.0,100919672.0,4404.0,31163764.0,19984.0,27306.0,13430.0,43975972.0,60122351.0,29529816.0,臺股期貨,all,48545.0,42.3,69611.0,60.6,44886.0,39.1,56279.0,49.0,114816.0,43025.0,37.5,61582.0,53.6,41658.0,36.3,44054.0,38.4,TX,105159,20049.0,4332.0,41484.0,24381.0,21435.0,37152.0,-0.37886896152733585
2019-04-25,TX,44198.0,913.0,9491.0,97314924.0,2014542.0,20898732.0,80011.0,1338.0,9112.0,176473792.0,2951628.0,20067989.0,39463.0,5.0,11669.0,86906174.0,11031.0,25689909.0,19158.0,26398.0,15766.0,42237542.0,58233988.0,34740727.0,臺股期貨,all,49267.0,41.2,71052.0,59.4,42370.0,35.4,54772.0,45.8,119616.0,49267.0,41.2,63114.0,52.8,35477.0,29.7,40433.0,33.8,TX,108938,24155.0,4373.0,45887.0,28528.0,21732.0,41514.0,-0.43110249090156255
2019-04-26,TX,50377.0,0.0,16294.0,110283576.0,0.0,35649095.0,75250.0,1316.0,9206.0,164525947.0,2877829.0,20100945.0,57009.0,631.0,16135.0,124793702.0,1379797.0,35300769.0,21029.0,27007.0,15575.0,45958682.0,59058908.0,34017543.0,臺股期貨,all,48925.0,42.6,70697.0,61.6,43131.0,37.6,53151.0,46.3,114827.0,42863.0,37.3,64635.0,56.3,36304.0,31.6,40589.0,35.3,TX,105386,17438.0,5900.0,40596.0,23338.0,23158.0,34696.0,-0.2842151936151345
2019-04-29,TX,40631.0,13.0,11286.0,88873130.0,28462.0,24683142.0,76507.0,1321.0,9086.0,167261151.0,2888499.0,19836004.0,38404.0,48.0,11743.0,84002023.0,104916.0,25681373.0,20059.0,27047.0,15920.0,43834212.0,59140970.0,34772241.0,臺股期貨,all,48604.0,42.0,71323.0,61.6,44132.0,38.1,54599.0,47.2,115735.0,42567.0,36.8,65286.0,56.4,37113.0,32.1,40922.0,35.4,TX,106557,17921.0,4655.0,39413.0,22576.0,21492.0,34758.0,-0.33658945018141223
2019-04-30,TX,40024.0,0.0,13282.0,87417341.0,0.0,29003532.0,77328.0,1319.0,9825.0,169350234.0,2889138.0,21489316.0,38718.0,6.0,10723.0,84555952.0,13100.0,23413383.0,19574.0,27051.0,14117.0,42847859.0,59252510.0,30882438.0,臺股期貨,all,48531.0,41.8,72517.0,62.5,44823.0,38.6,54608.0,47.0,116117.0,41657.0,35.9,65643.0,56.5,37365.0,32.2,40862.0,35.2,TX,106577,20339.0,4051.0,40760.0,24390.0,20421.0,36709.0,-0.3996074582924436
2019-05-02,TX,45878.0,348.0,17125.0,100756057.0,764187.0,37614098.0,76770.0,1339.0,9264.0,168527475.0,2939908.0,20304721.0,46925.0,0.0,17651.0,103038831.0,0.0,38778638.0,20063.0,26723.0,14076.0,44022889.0,58673019.0,30865187.0,臺股期貨,all,47962.0,41.0,70007.0,59.8,43249.0,36.9,53790.0,45.9,117073.0,47962.0,41.0,65491.0,55.9,36629.0,31.3,38604.0,33.0,TX,107156,18747.0,5134.0,42817.0,23881.0,24070.0,37683.0,-0.31793446528248126
2019-05-03,TX,47381.0,569.0,17477.0,104369112.0,1261626.0,38536272.0,81322.0,1343.0,10055.0,180374677.0,2979311.0,22266797.0,43337.0,14.0,16415.0,95477844.0,30998.0,36196342.0,20571.0,26172.0,13804.0,45606942.0,58059965.0,30580821.0,臺股期貨,all,48517.0,38.8,70857.0,56.6,43185.0,34.5,54877.0,43.8,125180.0,48517.0,38.8,65837.0,52.6,36519.0,29.2,40613.0,32.4,TX,113100,27670.0,4938.0,51676.0,32608.0,24006.0,46738.0,-0.4398947286941714
2019-05-06,TX,57154.0,41.0,23633.0,124735682.0,89266.0,51560896.0,74317.0,1307.0,9932.0,161386805.0,2838804.0,21533713.0,67897.0,1129.0,22733.0,148215983.0,2452965.0,49591497.0,24309.0,27224.0,12781.0,52771200.0,59130528.0,27713646.0,臺股期貨,all,47381.0,41.3,68327.0,59.5,43669.0,38.0,57051.0,49.7,114829.0,41870.0,36.5,62816.0,54.7,40159.0,35.0,46120.0,40.2,TX,105491,17893.0,7770.0,39839.0,25663.0,21946.0,32069.0,-0.25409774341725444
2019-05-07,TX,61457.0,552.0,16593.0,134476336.0,1211018.0,36312270.0,78380.0,1316.0,10095.0,171949408.0,2887567.0,22108279.0,54534.0,0.0,18658.0,119323870.0,0.0,40834944.0,21431.0,26681.0,15065.0,46993972.0,58543450.0,33004961.0,臺股期貨,all,47979.0,40.5,71231.0,60.2,44828.0,37.9,57436.0,48.5,118333.0,47979.0,40.5,62841.0,53.1,37719.0,31.9,39853.0,33.7,TX,108150,20836.0,7136.0,43379.0,27972.0,22543.0,36243.0,-0.3158210193872611
2019-05-08,TX,70630.0,9.0,18732.0,154033529.0,19667.0,40850329.0,79651.0,1311.0,7931.0,173493824.0,2856145.0,17235131.0,72562.0,270.0,19762.0,158291786.0,588200.0,43075131.0,24634.0,26937.0,13895.0,53637110.0,58684948.0,30213473.0,臺股期貨,all,49536.0,42.7,71657.0,61.7,46052.0,39.7,58179.0,50.1,116053.0,49536.0,42.7,66799.0,57.6,39024.0,33.6,44526.0,38.4,TX,106849,16615.0,9172.0,40055.0,25787.0,23440.0,30883.0,-0.18581949818998877
2019-05-09,TX,85071.0,0.0,23674.0,183860505.0,0.0,51072575.0,78181.0,1293.0,11000.0,168008834.0,2779174.0,23596214.0,91351.0,968.0,22613.0,197454027.0,2081325.0,48789991.0,29444.0,27887.0,15813.0,63242696.0,59940315.0,33929674.0,臺股期貨,all,51218.0,42.1,71658.0,58.9,48870.0,40.2,61404.0,50.5,121668.0,43861.0,36.0,64301.0,52.8,43010.0,35.4,47819.0,39.3,TX,111605,16556.0,14865.0,43128.0,31421.0,26572.0,28263.0,-0.039208866629567796
2019-05-10,TX,163476.0,8091.0,31113.0,350782158.0,17312694.0,66744786.0,84371.0,1281.0,11558.0,181261346.0,2752613.0,24776019.0,155206.0,8151.0,33627.0,332977831.0,17438581.0,72137804.0,27363.0,27935.0,18774.0,58742726.0,60026728.0,40277406.0,臺股期貨,all,54567.0,45.0,76743.0,63.3,47757.0,39.4,61517.0,50.7,121295.0,47074.0,38.8,69250.0,57.1,36751.0,30.3,45006.0,37.1,TX,112427,18262.0,11249.0,39702.0,29511.0,21440.0,28453.0,-0.1766409752657297
2019-05-13,TX,128626.0,13373.0,25234.0,273921123.0,28342405.0,53709902.0,91439.0,1268.0,12132.0,193323425.0,2681642.0,25604922.0,135525.0,14083.0,26779.0,288697133.0,29849316.0,56944825.0,42130.0,28632.0,20990.0,89029255.0,60559690.0,44304567.0,臺股期貨,all,57917.0,42.1,80218.0,58.3,56950.0,41.4,72749.0,52.9,137515.0,50531.0,36.7,72832.0,53.0,49412.0,35.9,55863.0,40.6,TX,126812,15854.0,18966.0,46177.0,34820.0,30323.0,27211.0,0.06739285791627866
2019-05-14,TX,147360.0,7174.0,38837.0,309358547.0,15106251.0,81522067.0,94256.0,1233.0,7286.0,198337399.0,2595267.0,15285244.0,145673.0,7028.0,40695.0,305883489.0,14795779.0,85376218.0,43286.0,28451.0,17652.0,91058482.0,59884555.0,37051969.0,臺股期貨,all,58574.0,44.0,79707.0,59.9,54779.0,41.2,75204.0,56.5,133000.0,58574.0,44.0,75333.0,56.6,49682.0,37.4,62184.0,46.8,TX,122401,16350.0,20596.0,44153.0,36946.0,27803.0,23557.0,0.09616560596108985
2019-05-15,TX,84008.0,1157.0,31684.0,177436371.0,2447730.0,66915578.0,67514.0,1229.0,6095.0,142751522.0,2600810.0,12836432.0,84045.0,590.0,27651.0,177512003.0,1247073.0,58404386.0,20364.0,27886.0,10306.0,43011198.0,59012353.0,21673471.0,臺股期貨,all,48410.0,52.0,61774.0,66.4,43827.0,47.1,52975.0,56.9,93081.0,44432.0,47.7,57796.0,62.1,35580.0,38.2,41297.0,44.4,TX,117122,9088.0,5988.0,42932.0,15076.0,33844.0,36944.0,-0.07220721140408087
2019-05-16,TX,76813.0,43.0,15090.0,161854114.0,90297.0,31681740.0,68067.0,1260.0,8014.0,142663369.0,2643228.0,16677015.0,74791.0,530.0,17444.0,157526197.0,1110870.0,36686422.0,18895.0,28404.0,14667.0,39488725.0,59584276.0,30606084.0,臺股期貨,all,50178.0,49.8,63590.0,63.1,43750.0,43.4,52644.0,52.2,100816.0,50178.0,49.8,56982.0,56.5,34256.0,34.0,37790.0,37.5,TX,93128,9485.0,8715.0,32013.0,18200.0,22528.0,23298.0,-0.024052728579014776
2019-05-17,TX,72475.0,24.0,17492.0,152075843.0,50072.0,36594097.0,69602.0,1219.0,8772.0,144821676.0,2538689.0,18088013.0,73690.0,409.0,19181.0,154614917.0,852034.0,40163675.0,21645.0,28748.0,17114.0,44872151.0,59868942.0,35465918.0,臺股期貨,all,51832.0,47.6,65704.0,60.3,45583.0,41.8,56716.0,52.0,108966.0,51832.0,47.6,58752.0,53.9,35604.0,32.7,39822.0,36.5,TX,100225,8317.0,10941.0,35765.0,19258.0,27448.0,24824.0,0.0733678176988676
2019-05-20,TX,85439.0,21.0,14473.0,178297931.0,43819.0,30159775.0,71908.0,1233.0,7932.0,149864308.0,2572531.0,16349705.0,80652.0,8.0,16604.0,168294414.0,16687.0,34619646.0,19165.0,28749.0,18410.0,39734035.0,59980286.0,38233252.0,臺股期貨,all,54911.0,50.6,68324.0,62.9,45586.0,42.0,57068.0,52.6,108560.0,54911.0,50.6,60924.0,56.1,30825.0,28.4,38108.0,35.1,TX,99848,10834.0,11158.0,36050.0,21992.0,25216.0,24892.0,0.0089875173370319
2019-05-21,TX,80447.0,186.0,15548.0,167835711.0,389479.0,32429537.0,70746.0,1292.0,8281.0,148205739.0,2709841.0,17157950.0,82108.0,19.0,15236.0,171292550.0,39842.0,31764695.0,19664.0,28641.0,18452.0,40989735.0,60070013.0,38515290.0,臺股期貨,all,54721.0,50.2,67392.0,61.8,44656.0,40.9,56765.0,52.0,109104.0,49193.0,45.1,59651.0,54.7,29515.0,27.1,37459.0,34.3,TX,99969,12433.0,11164.0,38724.0,23597.0,26291.0,27560.0,-0.03277037496126433
2019-05-22,TX,60902.0,506.0,17506.0,127713126.0,1059247.0,36686932.0,64954.0,1391.0,7817.0,135940199.0,2915258.0,16171494.0,64487.0,0.0,14147.0,135228252.0,0.0,29629960.0,17457.0,28234.0,14629.0,36330350.0,59172324.0,30454220.0,臺股期貨,all,51554.0,50.6,62371.0,61.2,41870.0,41.1,51012.0,50.1,101903.0,46078.0,45.2,54834.0,53.8,31447.0,30.9,36560.0,35.9,TX,92988,11603.0,11911.0,37853.0,23514.0,26250.0,25942.0,0.00813673949224632
2019-05-23,TX,69147.0,54.0,17859.0,143200027.0,111456.0,36906296.0,60275.0,1426.0,8758.0,124112874.0,2940697.0,17848973.0,74464.0,1150.0,16784.0,154188232.0,2372158.0,34682628.0,19295.0,29365.0,14495.0,39538618.0,60556019.0,29661700.0,臺股期貨,all,51757.0,49.6,61234.0,58.7,44163.0,42.3,52683.0,50.5,104331.0,44508.0,42.7,52218.0,50.1,33489.0,32.1,38201.0,36.6,TX,94919,11071.0,14229.0,43281.0,25300.0,32210.0,29052.0,0.07296504239735681
2019-05-24,TX,69851.0,191.0,12241.0,144204829.0,395941.0,25237154.0,60839.0,1431.0,8483.0,125624970.0,2959594.0,17318588.0,65464.0,301.0,13921.0,135131987.0,622481.0,28706171.0,15472.0,29480.0,15870.0,31738583.0,60970048.0,32583725.0,臺股期貨,all,49786.0,48.9,59340.0,58.3,43317.0,42.6,52675.0,51.8,101764.0,43056.0,42.3,49464.0,48.6,32735.0,32.2,34883.0,34.3,TX,93249,10875.0,10245.0,39254.0,21120.0,28379.0,29009.0,-0.016049319814541194
2019-05-27,TX,49937.0,90.0,13912.0,103155100.0,185423.0,28712329.0,59877.0,1431.0,8918.0,123524157.0,2957018.0,18195009.0,51136.0,550.0,11431.0,105640556.0,1136300.0,23577513.0,15709.0,29940.0,13853.0,32200263.0,61867521.0,28371765.0,臺股期貨,all,46859.0,46.2,56959.0,56.2,44924.0,44.3,54036.0,53.3,101384.0,39894.0,39.3,48305.0,47.6,34424.0,34.0,37968.0,37.4,TX,92560,11378.0,11622.0,40856.0,23000.0,29478.0,29234.0,0.005972195026434306
2019-05-28,TX,32912.0,49.0,10167.0,68023420.0,101298.0,20992959.0,58521.0,1468.0,9070.0,120814466.0,3035824.0,18513663.0,34336.0,0.0,10008.0,70956087.0,0.0,20668061.0,15777.0,29928.0,13861.0,32359915.0,61890609.0,28404795.0,臺股期貨,all,45508.0,44.7,56649.0,55.6,44136.0,43.3,53680.0,52.7,101822.0,38570.0,37.9,47941.0,47.1,33053.0,32.5,36777.0,36.1,TX,92826,11525.0,12032.0,41789.0,23557.0,30264.0,29757.0,0.01213237933427457
2019-05-29,TX,48968.0,284.0,14119.0,100685552.0,584290.0,28993662.0,61761.0,1447.0,7783.0,126910395.0,2978215.0,15763905.0,46487.0,26.0,14912.0,95613244.0,53474.0,30623771.0,16537.0,29649.0,13352.0,33771153.0,61023079.0,27210067.0,臺股期貨,all,44823.0,43.4,57936.0,56.1,42935.0,41.6,52847.0,51.2,103238.0,39195.0,38.0,50427.0,48.8,33865.0,32.8,37750.0,36.6,TX,93914,12871.0,12897.0,43304.0,25768.0,30433.0,30407.0,0.000600406428967301
2019-05-30,TX,58549.0,1062.0,15203.0,120889607.0,2202497.0,31371149.0,61944.0,1445.0,8437.0,128182944.0,2995485.0,17223909.0,59414.0,32.0,15579.0,122673661.0,66330.0,32137401.0,17596.0,28617.0,14394.0,36210893.0,59322553.0,29556999.0,臺股期貨,all,42380.0,40.1,55992.0,53.0,41692.0,39.5,52270.0,49.5,105582.0,37111.0,35.1,48646.0,46.1,32193.0,30.5,34341.0,32.5,TX,96093,13507.0,12115.0,43436.0,25622.0,29929.0,31321.0,-0.03204714982963441
