Date,aapl,aapl_sma20,aapl_sma50,aapl_sma100,aapl_sma150,upperband_5day,middleband_5day,lowerband_5day,macd,macdsignal,macdhist
2021-02-24,123.03459167480469,130.86425285339357,,,,128.92790586217998,125.00549774169922,121.08308962121846,-1.068995623682497,0.8492681427621034,-1.9182637664446003
2021-02-25,118.755126953125,129.8406147003174,,,,128.83036511303956,123.29371032714843,117.7570555412573,-1.734030096913017,0.3326084948270793,-2.0666385917400962
2021-02-26,119.02015686035156,129.07377433776855,,,,126.0619864271187,121.60352478027343,117.14506313342817,-2.214165488218981,-0.1767463017821328,-2.0374191864368485
2021-03-01,125.42952728271484,128.87878875732423,,,,127.21512379288455,121.95491333007813,116.6947028672717,-2.053818476338904,-0.5521607366934871,-1.501657739645417
2021-03-02,122.808837890625,128.44594192504883,,,,126.92540833854054,121.80964813232421,116.69388792610789,-2.113842980060113,-0.8644971853668123,-1.2493457946933009
2021-03-03,119.80535125732422,127.82126731872559,,,,126.31315912781835,121.16380004882812,116.01444096983789,-2.3763757217567303,-1.166872892644796,-1.2095028291119343
2021-03-04,117.91101837158203,127.1533302307129,,,,126.4927053067403,120.99497833251954,115.49725135829877,-2.7060974365154777,-1.4747178014189324,-1.2313796350965454
2021-03-05,119.17717742919922,126.37964057922363,,,,126.48024724396905,121.02638244628906,115.57251764860908,-2.83258355674144,-1.746290952483434,-1.0862926042580061
2021-03-08,114.21065521240234,125.37848129272462,,,,124.37364634076359,118.78260803222656,113.19156972368954,-3.295592020859644,-2.056151166158676,-1.2394408547009679
2021-03-09,118.853271484375,124.60209274291992,,,,121.96538977136917,117.99149475097656,114.01759973058394,-3.2504401802152927,-2.2950089689699995,-0.9554312112452932
2021-03-10,117.76378631591797,123.81539573669434,,,,121.1235749911538,117.58318176269532,114.04278853423683,-3.2649332509239457,-2.488993825360789,-0.7759394255631569
2021-03-11,119.70720672607422,123.156298828125,,,,121.8846753306266,117.94241943359376,114.0001635365609,-3.0840503163279607,-2.608005123554223,-0.47604519277373747
2021-03-12,118.79437255859375,122.46432037353516,,,,121.72317523182171,117.86585845947266,114.00854168712361,-2.98000572490416,-2.6824052438242107,-0.2976004810799493
2021-03-15,121.69972229003906,121.90583190917968,,,,122.00479160845869,119.363671875,116.7225521415413,-2.632763337378151,-2.6724768625349986,0.03971352515684767
2021-03-16,123.25053405761719,121.53186950683593,127.37730590820313,,,124.21295030506366,120.24312438964844,116.27329847423323,-2.2069928547247173,-2.5793800609729423,0.37238720624822497
2021-03-17,122.45549011230469,121.23348617553711,127.2898143005371,,,124.53341087076628,121.18146514892578,117.82951942708529,-1.9116833855513704,-2.445840725888628,0.5341573403372575
2021-03-18,118.30361938476562,120.78296394348145,127.0879231262207,,,124.8765718229224,120.90074768066407,116.92492353840574,-1.9897333650562814,-2.3546192537221584,0.364885888665877
2021-03-19,117.77360534667969,120.2980899810791,126.9618733215332,,,125.15913001020738,120.69659423828125,116.23405846635512,-2.070488931922455,-2.297793189362218,0.227304257439763
2021-03-22,121.11079406738281,120.17000045776368,126.81788986206055,,,124.95955832086943,120.57880859375,116.19805886663056,-1.8439491626370454,-2.2070243840171835,0.36307522138013804
2021-03-23,120.27649688720703,120.0070671081543,126.63507110595702,,,123.46802253847802,119.98400115966797,116.49997978085791,-1.712000694947264,-2.1080196462031995,0.39601895125593556
2021-03-24,117.87174987792969,119.74892501831054,126.46433303833008,,,121.79843880943989,119.06725311279297,116.33606741614605,-1.7809439566717344,-2.0426045082969067,0.2616605516251722
2021-03-25,118.36251831054688,119.72929458618164,126.30693878173828,,,121.797420654129,119.07903289794922,116.36064514176944,-1.7755140564844396,-1.9891864179344132,0.2136723614499736
2021-03-26,118.97105407714844,119.72683944702149,126.1207489013672,,,121.72813367205367,119.31852264404297,116.90891161603227,-1.7024819190420288,-1.9318455181559364,0.22936359911390758
2021-03-29,119.14774322509766,119.41275024414062,125.97690292358398,,,120.5517037699497,118.92591247558593,117.30012118122217,-1.6117666437844491,-1.8678297432816389,0.25606309949718975
2021-03-30,117.68524932861328,119.15657081604004,125.83850128173827,,,119.5656787410969,118.40766296386718,117.24964718663746,-1.6389918911650483,-1.8220621728583208,0.18307028169327255
2021-03-31,119.89369201660156,119.1609878540039,125.73074325561524,,,120.30327375808007,118.81205139160156,117.32082902512305,-1.4654721766389258,-1.7507441736144418,0.285271996975516
2021-04-01,120.7280044555664,119.30183715820313,125.55734680175782,,,121.31085766086781,119.28514862060547,117.25943958034313,-1.2462683062906308,-1.6498490001496795,0.4035806938590487
2021-04-05,123.5744400024414,119.52170028686524,125.34600845336914,,,124.12404011071438,120.20582580566406,116.28761150061375,-0.8332588108961971,-1.486530962298983,0.6532721514027859
2021-04-06,123.87870025634766,120.0051025390625,125.09763305664063,,,125.8068711320508,121.15201721191406,116.49716329177731,-0.47590857275821463,-1.2844064843908294,0.8084979116326148
2021-04-07,125.53749084472656,120.33931350708008,124.80696838378907,,,126.91454770270838,122.72246551513672,118.53038332756506,-0.05818468029785606,-1.0391621235722348,0.9809774432743787
2021-04-08,127.95204162597656,120.84872627258301,124.55988983154298,,,129.09447563005253,124.33413543701172,119.57379524397092,0.4623686844394399,-0.7388559619698998,1.2012246464093397
2021-04-09,130.5432891845703,121.39053039550781,124.38619781494141,,,131.55894077550968,126.2971923828125,121.03544399011531,1.071649687874256,-0.3767548320010686,1.4484045198753246
2021-04-12,128.8157958984375,121.8916015625,124.2753744506836,,,132.08196995415048,127.34546356201172,122.60895716987297,1.398988335114609,-0.021606198577933056,1.420594533692542
2021-04-13,131.94686889648438,122.40395889282226,124.32772705078125,,,133.35714505666755,128.95909729003907,124.5610495234106,1.8892795561856843,0.3605709523747904,1.528708603810894
2021-04-14,129.5911865234375,122.72099151611329,124.29023529052735,,,132.53883430923088,129.76983642578125,127.00083854233162,2.0639629212127204,0.7012493461423764,1.362713575070344
2021-04-15,132.01556396484375,123.19899520874023,124.28456970214843,,,133.11562724565655,130.5825408935547,128.04945454145283,2.3706997931698766,1.0351394355478765,1.335560357622
2021-04-16,131.68186950683594,123.86790771484375,124.29281188964843,,,133.48881892403054,130.8102569580078,128.13169499198509,2.557384681464228,1.3395884847311468,1.2177961967330813
2021-04-19,132.3493194580078,124.59669342041016,124.24677886962891,,,133.4891783859731,131.51696166992187,129.54474495387063,2.727747656358531,1.6172203190566237,1.1105273373019073
2021-04-20,130.65121459960938,125.07371444702149,124.17512634277344,,,133.2759491864097,131.25783081054686,129.23971243468404,2.694676121986305,1.8327114796425599,0.861964642343745
2021-04-21,131.03402709960938,125.6115909576416,124.10818603515625,,,132.79444679644777,131.54639892578126,130.29835105511475,2.6685945651763063,1.9998880967493091,0.6687064684269972
2021-04-22,129.50286865234375,126.19314689636231,124.02828887939454,,,132.97055692451886,131.04385986328126,129.11716280204365,2.4956052691452726,2.0990315312285017,0.39657373791677086
2021-04-23,131.83889770507812,126.86696586608886,124.00728393554688,,,133.04712741510664,131.07526550292968,129.10340359075272,2.5179822947619357,2.1828216839351886,0.3351606108267471
2021-04-26,132.2315216064453,127.52998924255371,123.99923553466797,,,132.9640319886159,131.05170593261718,129.13937987661848,2.5381396226930235,2.2538852716867557,0.28425435100626784
2021-04-27,131.9076385498047,128.16798400878906,123.97999847412109,,,133.26823794157866,131.30299072265626,129.33774350373386,2.499170907890573,2.3029423989275193,0.19622850896305355
2021-04-28,131.11257934570312,128.83935050964357,123.98765441894531,,,133.27633786140578,131.318701171875,129.36106448234423,2.3767357571296657,2.3177010705679484,0.05903468656171729
2021-04-29,131.01441955566406,129.39538688659667,124.03947967529297,,,132.57129934954702,131.62101135253906,130.6707233555311,2.2458950630873176,2.3033398690718223,-0.05744480598450474
2021-04-30,129.03176879882812,129.81057510375976,124.07383377075195,,,133.28839998198032,131.05958557128906,128.8307711605978,1.9596301277443047,2.2345979208063187,-0.274967793062014
2021-05-03,130.09178161621094,130.13644218444824,124.12624771118163,,,132.6028362088823,130.6316375732422,128.66043893760207,1.7975759430047447,2.1471935252460037,-0.34961758224125905
2021-05-04,125.48841857910156,130.21692810058593,124.16256439208985,,,133.4893175690823,129.34779357910156,125.20626958912082,1.2829053743025725,1.9743358950573175,-0.6914305207547451
2021-05-05,125.73379516601562,130.22674331665038,124.20653701782227,,,132.7975668183669,128.27203674316405,123.7465066679612,0.8846276436566711,1.7563942447771883,-0.8717666011205172
2021-05-06,127.343505859375,130.19631652832032,124.29271530151367,,,131.1430627596571,127.53785400390625,123.9326452481554,0.6909154297302109,1.5432984817677928,-0.8523830520375819
2021-05-07,128.02191162109375,130.07024765014648,124.47805099487304,,,130.68795425900765,127.33588256835938,123.9838108777111,0.5853907595861472,1.3517169373314637,-0.7663261777453165
2021-05-10,124.7183609008789,129.86537590026856,124.59201507568359,,,128.71512439891873,126.26119842529297,123.8072724516672,0.2325125046175316,1.1278760507886774,-0.8953635461711458
2021-05-11,123.79418182373047,129.45774154663087,124.55930816650391,,,129.07729455264837,125.92235107421875,122.76740759578914,-0.12033246488388727,0.8782343476541644,-0.9985668125380517
2021-05-12,120.70692443847656,129.0135284423828,124.51726989746093,,,130.17460538573366,124.91697692871094,119.65934847168823,-0.6416835860817827,0.5742507609069749,-1.2159343469887576
2021-05-13,122.86995697021484,128.55624809265137,124.57856201171874,,,128.82668523148016,124.0222671508789,119.21784907027765,-0.8702873270972304,0.2853431433061338,-1.1556304704033642
2021-05-14,125.30828857421875,128.2375690460205,124.72650741577148,,,126.70903000196303,123.4795425415039,120.25005508104478,-0.8449642346720196,0.05928166771050311,-0.9042459023825228
2021-05-17,124.14811706542969,127.8275089263916,124.8259262084961,,,126.44890382586317,123.36549377441406,120.28208372296496,-0.9080442770950157,-0.13418352125060065,-0.773860755844415
2021-05-18,122.75196838378906,127.43254661560059,124.99675247192383,,,126.23726797777064,123.15705108642578,120.07683419508092,-1.058491563829719,-0.3190451297664243,-0.7394464340632947
2021-05-19,122.59466552734375,127.01057853698731,125.0715803527832,,,125.62459715386535,123.53459930419922,121.44460145453309,-1.176849163764743,-0.49060593656608803,-0.6862432271986549
2021-05-20,125.1706314086914,126.7939666748047,125.21971725463867,,,126.29887738274509,123.99473419189454,121.69059100104398,-1.0506779348454813,-0.6026203362219666,-0.4480575986235147
2021-05-21,123.32222747802734,126.36813316345214,125.29201766967773,,,125.51048767736685,123.59752197265625,121.68455626794565,-1.0873033205047875,-0.6995569330785308,-0.38774638742625667
2021-05-24,124.96416473388672,126.00476531982422,125.4154135131836,,,125.95265631444686,123.76073150634765,121.56880669824845,-0.9726267524427641,-0.7541708969513775,-0.21845585549138657
2021-05-25,124.76752471923828,125.6477596282959,125.47676956176758,,,126.20133221356177,124.1638427734375,122.12635333331322,-0.8873827558140732,-0.7808132687239167,-0.10656948709015657
2021-05-26,124.7183609008789,125.32804870605469,125.50612609863282,126.44171600341797,,125.89467854880692,124.58858184814453,123.28248514748213,-0.8144054248109711,-0.7875316999413275,-0.026873724869643567
2021-05-27,123.17475128173828,124.93606529235839,125.52051132202149,126.4051628112793,,125.73751135473448,124.18940582275391,122.64130029077334,-0.8710854294002672,-0.8042424458331154,-0.06684298356715179
2021-05-28,122.5159912109375,124.61027641296387,125.60475875854492,126.34634094238281,,126.01090479021038,124.02815856933594,122.04541234846151,-0.9581166018415104,-0.8350172770347944,-0.12309932480671593
2021-06-01,122.19154357910156,124.2152645111084,125.69311752319337,126.32749542236328,,125.64133629006662,123.4736343383789,121.30593238669118,-1.0412665725121144,-0.8762671361302584,-0.164999436381856
2021-06-02,122.95845794677734,124.0887664794922,125.73007080078125,126.2739803314209,,124.85775902826751,123.11182098388672,121.36588293950592,-1.0333679210860396,-0.9076872931214146,-0.12568062796462498
2021-06-03,121.4639892578125,123.87527618408203,125.75382064819335,126.1944458770752,,123.66976972019546,122.46094665527343,121.2521235903514,-1.134620121839589,-0.9530738588650495,-0.18154626297453957
2021-06-04,123.77449798583984,123.69682579040527,125.87187561035157,126.16810432434082,,124.12246074252764,122.58089599609374,121.03933124965985,-1.0167045387487121,-0.965799994841782,-0.05090454390693011
2021-06-07,123.78433990478516,123.48494720458984,125.98031204223633,126.1436254119873,,124.6440629606594,122.83456573486328,121.02506850906715,-0.9119490480494221,-0.9550298054833101,0.04308075743388795
2021-06-08,124.61022186279297,123.47954025268555,126.09309539794921,126.1069221496582,,125.44664845475538,123.31830139160157,121.18995432844775,-0.7536007547197272,-0.9147439953305935,0.16114324061086627
2021-06-09,124.99365997314453,123.53951416015624,126.21001373291016,126.09345832824707,,126.17666897061379,123.725341796875,121.27401462313621,-0.5903630032257468,-0.8498677969096241,0.25950479368387736
2021-06-10,123.99079895019531,123.70370788574219,126.33612472534179,126.08731300354003,,125.20684097607356,124.23070373535157,123.25456649462957,-0.5357427039916445,-0.7870427783260282,0.2513000743343837
2021-06-11,125.2099609375,123.82070808410644,126.44245010375977,126.0865966796875,,125.62405672752956,124.51779632568359,123.41153592383762,-0.38958860498915726,-0.707551943658654,0.3179633386694968
2021-06-14,128.28732299804688,123.96965980529785,126.59363647460937,126.07549163818359,,128.40446283776149,125.41839294433593,122.43232305091037,-0.025153079801242484,-0.5710721708871718,0.5459190910859293
2021-06-15,127.46148681640625,124.13532829284668,126.67137741088867,126.00869293212891,,129.21862011036404,125.9886459350586,122.75867175975314,0.19478130384531767,-0.41790147594067384,0.6126827797859915
2021-06-16,127.96289825439453,124.39587478637695,126.75306137084961,125.92534721374511,,129.95121043049417,126.58249359130859,123.21377675212301,0.40487347065754875,-0.2533464866210293,0.6582199572785781
2021-06-17,129.5753173828125,124.74490737915039,126.83381790161133,125.8203931427002,,130.55429627255995,127.69939727783203,124.84449828310413,0.693487680305509,-0.06397965323572163,0.7574673335412306
2021-06-18,128.26768493652344,124.89976005554199,126.84013076782226,125.70001029968262,,129.7091645770255,128.31094207763672,126.91271957824796,0.8073943710060121,0.11029515161262513,0.6970992193933869
2021-06-21,130.07675170898438,125.23748626708985,126.83080001831054,125.60849891662598,,130.6529442414415,128.66882781982423,126.68471139820696,1.0317494481784308,0.2945860109257863,0.7371634372526445
2021-06-22,131.7285614013672,125.57570610046386,126.88905532836914,125.58221488952637,,132.23275702852663,129.5222427368164,126.81172844510616,1.3275366841226486,0.5011761455651588,0.8263605385574898
2021-06-23,131.45323181152344,125.90999145507813,126.87918258666993,125.60345481872558,,132.75712439312466,130.22030944824218,127.6834945033597,1.5221865833606643,0.70537823312426,0.8168083502364043
2021-06-24,131.16815185546875,126.23248100280762,126.91072189331055,125.60047859191894,,133.07174092086981,130.53887634277345,128.00601176467708,1.6346017890230229,0.8912229443040125,0.7433788447190104
2021-06-25,130.8731231689453,126.61739959716797,126.88787307739258,125.58622138977051,,132.19662667417646,131.05996398925782,129.9233013043392,1.6805133878218612,1.0490810330075822,0.6314323548142791
2021-06-28,132.51510620117188,127.11735534667969,126.9045378112793,125.59867485046387,,132.6707094237819,131.54763488769532,130.42456035160876,1.8283172653738262,1.204928279480831,0.6233889858929953
2021-06-29,134.0390625,127.70973129272461,126.93833267211915,125.59255577087403,,134.32203519100335,132.00973510742188,129.6974350238404,2.04485166318716,1.3729129562220967,0.6719387069650631
2021-06-30,134.65850830078125,128.29473381042482,127.01847854614257,125.596802444458,,135.66209691676235,132.65079040527343,129.6394838937845,2.2406124471409896,1.5464528544058753,0.6941595927351143
2021-07-01,134.96324157714844,128.9696964263916,127.09706283569336,125.6026244354248,,136.4565943002774,133.40980834960936,130.36302239894133,2.3927614429729545,1.7157145721192912,0.6770468708536632
2021-07-02,137.6080780029297,129.6613754272461,127.25916702270507,125.64372795104981,,138.07009421297417,134.75679931640624,131.44350441983832,2.6956826623569157,1.911708190166816,0.7839744721900996
2021-07-06,139.63343811035156,130.4538303375244,127.41505783081055,125.71117088317871,,140.40843844265612,136.1804656982422,131.95249295382825,3.06386125976141,2.142138804085735,0.9217224556756749
2021-07-07,142.14060974121094,131.33034973144532,127.61323959350585,125.80623756408691,,143.46860631719306,137.80077514648437,132.13294397577567,3.517406772329082,2.4171923977344045,1.1002143745946773
2021-07-08,140.8329620361328,132.12231483459473,127.79174606323242,125.88587226867676,,144.0835112432223,139.0356658935547,133.9878205438871,3.7283505134248287,2.6794240208724895,1.0489264925523392
2021-07-09,142.6715087890625,133.05635032653808,128.02292465209962,126.00528953552246,,144.22173044431938,140.5773193359375,136.9329082275556,3.9977961995492137,2.943098456607834,1.0546977429413795
2021-07-12,142.07177734375,133.8994411468506,128.24407180786133,126.14177574157715,,143.66719437354965,141.47005920410157,139.2729240346535,4.1154996138434115,3.1775786880549495,0.937920925788462
2021-07-13,143.19261169433594,134.64470558166505,128.5272886657715,126.30056121826172,,143.75535390716598,142.18189392089843,140.60843393463088,4.250228395301917,3.392108629504343,0.8581197657975741
2021-07-14,146.6436309814453,135.603812789917,128.85832565307618,126.4922866821289,,146.97553539624624,143.0824981689453,139.18946094164437,4.582644467549613,3.6302157971133973,0.9524286704362162
2021-07-15,145.98487854003906,136.50491180419922,129.26825485229492,126.71540962219238,,147.80065845207852,144.11288146972657,140.42510448737463,4.738310489311857,3.8518347355530893,0.8864757537587677
2021-07-16,143.93002319335938,137.22264709472657,129.6321794128418,126.91935821533202,,147.78671632734714,144.36458435058594,140.94245237382475,4.642353122703128,4.009938412983097,0.632414709720031
2021-07-19,140.0562286376953,137.81207427978515,129.8864338684082,127.08957458496094,,148.6203338469043,143.961474609375,139.3026153718457,4.205247892313366,4.04900030884915,0.15624758346421608
2021-07-20,143.6940155029297,138.49293746948243,130.19987594604493,127.33896347045898,,148.6714247544259,144.06175537109374,139.45208598776156,4.105057300575822,4.060211707194485,0.04484559338133742
2021-07-21,142.95663452148438,139.0543411254883,130.56464141845703,127.57832824707032,,147.1607853173682,143.32435607910156,139.48792684083492,3.920956703964464,4.032360706548481,-0.11140400258401684
2021-07-22,144.33311462402344,139.69833526611328,130.9754200744629,127.76736412048339,,146.06532690050068,142.99400329589844,139.9226796912962,3.841839758058768,3.9942565168505384,-0.1524167587917704
2021-07-23,146.0635223388672,140.4431037902832,131.4825520324707,127.99991096496582,,147.3629599447588,143.420703125,139.47844630524116,3.874110119481344,3.9702272373766996,-0.09611711789535571
2021-07-26,146.48631286621094,141.2237632751465,131.95487915039064,128.2667205810547,,147.424927308445,144.70671997070312,141.98851263296123,3.8889706427831072,3.953975918457981,-0.0650052756748738
2021-07-27,144.3036346435547,141.8131896972656,132.33478607177733,128.5306467437744,,147.40521427234853,144.82864379882812,142.25207332530772,3.682177967861378,3.8996163283386602,-0.21743836047728227
2021-07-28,142.54373168945312,142.2384231567383,132.7026983642578,128.76431228637696,,147.57175976526315,144.74606323242188,141.9203666995806,3.337807653930412,3.7872545934570105,-0.44944693952659875
2021-07-29,143.19261169433594,142.665128326416,133.11151123046875,129.0541318511963,,147.61159958202006,144.51796264648436,141.42432571094866,3.081726665867677,3.646149007939144,-0.5644223420714667
2021-07-30,143.40890502929688,143.08741149902343,133.52779602050782,129.2996881866455,,146.72858506740272,143.9870391845703,141.2454933017379,2.8632281900790133,3.4895648443671177,-0.6263366542881044
2021-08-02,143.07464599609375,143.36073989868163,133.88587631225585,129.55279678344726,,144.45476337874535,143.30470581054686,142.15464824234837,2.632746006227478,3.31820107673919,-0.6854550705117117
2021-08-03,144.8837127685547,143.6232536315918,134.3171060180664,129.80456184387208,,144.99079061783834,143.42072143554688,141.85065225325542,2.5664790120532075,3.1678566638019934,-0.6013776517487859
2021-08-04,144.48060607910156,143.74025344848633,134.7074348449707,130.06142417907714,,145.27379601235577,143.80809631347657,142.34239661459736,2.453156143817239,3.0249165598050425,-0.5717604159878036
2021-08-05,144.5887451171875,143.92804260253905,135.10385925292968,130.29031440734863,,145.5088990362749,144.0873229980469,142.66574695981888,2.3450407014418886,2.8889413881324115,-0.5439006866905229
2021-08-06,143.89947509765625,143.98944091796875,135.48748153686523,130.49680381774903,129.4569711812337,145.46699922575112,144.18543701171876,142.9038747976864,2.1786262569807207,2.7468783619020734,-0.5682521049213527
2021-08-09,143.8502655029297,144.07836532592773,135.90099182128907,130.71075157165527,129.57043914794923,145.14612569462759,144.34056091308594,143.5349961315443,2.0194913683565403,2.6014009631929667,-0.5819095948364263
2021-08-10,143.36776733398438,144.08712310791014,136.31802734375,130.96139305114747,129.6702364095052,144.9330787286518,144.03737182617186,143.14166492369193,1.8333090077424572,2.4477825721028648,-0.6144735643604076
2021-08-11,143.62379455566406,143.9361312866211,136.74667236328125,131.2198949432373,129.80055440266926,144.6811796520765,143.8660095214844,143.05083939089226,1.6869710504979594,2.2956202677818838,-0.6086492172839244
2021-08-12,146.60733032226562,143.9672538757324,137.21964981079103,131.47486030578614,129.92253682454427,146.6375413648413,144.2697265625,141.90191176015873,1.7910969166535722,2.1947155975562214,-0.4036186809026492
2021-08-13,146.8140869140625,144.11145706176757,137.726651763916,131.74023620605467,130.03851450602212,147.90497586974865,144.85264892578124,141.80032198181382,1.8687590536806056,2.129524288781098,-0.26076523510049254
2021-08-16,148.80313110351562,144.5488021850586,138.22722442626954,132.04955001831055,130.18781102498372,149.9751693925853,145.84322204589844,141.7112746992116,2.0669792496133823,2.117015280947555,-0.05003603133417256
2021-08-17,147.8874053955078,144.7584716796875,138.70928573608398,132.34479888916016,130.33217885335287,150.24647759246977,146.7471496582031,143.24782172393645,2.125675309610074,2.1187472866800587,0.006928022930015043
2021-08-18,144.11610412597656,144.81644515991212,139.09940338134766,132.59624938964845,130.43774922688803,149.99841346809123,146.84561157226562,143.69280967644002,1.8465934854328054,2.0643165264306083,-0.21772304099780282
2021-08-19,144.45091247558594,144.82233505249025,139.48854843139648,132.8492810821533,130.55848836263021,150.12086039496722,146.4143280029297,142.70779561089216,1.6336041925512461,1.978174059654736,-0.3445698671034898
2021-08-20,145.91806030273438,144.8150619506836,139.92709365844726,133.13160919189454,130.70057322184246,149.9336499196738,146.23512268066406,142.53659544165433,1.565153100948777,1.8955698679135442,-0.3304167669647673
2021-08-23,147.41476440429688,144.8614845275879,140.3711897277832,133.40681991577148,130.8481276957194,148.99195155240244,145.95744934082032,142.9229471292382,1.6130820247358884,1.839072299278013,-0.22599027454212472
2021-08-24,147.32614135742188,145.01260986328126,140.7519660949707,133.67280128479004,130.96764979044596,148.61587711231041,145.84519653320314,143.07451595409586,1.625180829949585,1.7962940054123275,-0.17111317546274263
2021-08-25,146.08543395996094,145.18969497680663,141.1244450378418,133.89791122436523,131.04727696736654,148.4094339076285,146.2390625,144.06869109237147,1.5171655621007574,1.7404683167500135,-0.22330275464925609
2021-08-26,145.2780303955078,145.29396591186523,141.47074768066406,134.11190452575684,131.10714736938476,148.0723991378707,146.40448608398438,144.73657303009807,1.3508403179083928,1.6625427169816893,-0.31170239907329655
2021-08-27,146.32176208496094,145.43960876464843,141.80567657470704,134.31974723815918,131.14882095336915,148.08898593304744,146.4852264404297,144.88146694781196,1.288394972837608,1.5877131681528731,-0.29931819531526505
2021-08-30,150.77244567871094,145.8244987487793,142.25577178955078,134.54795127868653,131.218597462972,151.00139104150384,147.1567626953125,143.31213434912115,1.5798282800717516,1.586136190536649,-0.006307910464897315
2021-08-31,149.50222778320312,146.05542449951173,142.64428131103514,134.73754066467285,131.2870930480957,151.88167981344137,147.59197998046875,143.30228014749613,1.6888275544161502,1.6066744633125492,0.08215309110360103
2021-09-01,150.17178344726562,146.33998336791993,143.01314575195312,134.95110054016112,131.39252517700194,152.7954063192974,148.40924987792968,144.02309343656196,1.8083917960708504,1.6470179298642094,0.16137386620664107
2021-09-02,151.29434204101562,146.67526321411134,143.40996795654297,135.14457527160644,131.53895919799805,153.11428097031748,149.61251220703124,146.110743443745,1.9710078641499251,1.7118159167213525,0.25919194742857266
2021-09-03,151.9343719482422,147.07700805664064,143.82529235839843,135.3680071258545,131.67541651407876,152.42966074288975,150.7350341796875,149.04040761648523,2.127008504228229,1.7948544342227277,0.33215407000550123
2021-09-07,154.28773498535156,147.59888153076173,144.29358459472655,135.59072883605958,131.82200912475585,154.7533332809007,151.43809204101564,148.12285080113057,2.412724478711681,1.9184284431205183,0.49429603559116253
2021-09-08,152.73196411132812,148.0670913696289,144.6979217529297,135.80122978210449,131.96509048461914,154.85226267308,152.08403930664062,149.31581594020125,2.484973511747114,2.0317374568458373,0.45323605490127683
2021-09-09,151.70790100097656,148.47129669189454,145.05129852294922,135.99481559753417,132.0788033548991,154.5062856321261,152.39126281738282,150.27624000263955,2.4315684489206717,2.111703655260804,0.31986479365986753
2021-09-10,146.6861114501953,148.47523574829103,145.2918505859375,136.15516456604004,132.16181849161785,156.58352017745216,151.46961669921876,146.35571322098536,1.9614180970835662,2.0816465436253564,-0.12022844654179021
2021-09-13,147.25721740722656,148.4973922729492,145.53773010253906,136.3173964691162,132.24765965779622,156.5901360163363,150.53418579101563,144.47823556569497,1.6162726488024362,1.9885717646607723,-0.3722991158583362
2021-09-14,145.84913635253906,148.34969253540038,145.70255126953126,136.48085914611818,132.33000239054363,154.46513022768505,148.84646606445312,143.2278019012212,1.2151149325523818,1.8338803982390943,-0.6187654656867125
2021-09-15,146.7451629638672,148.29258041381837,145.84478576660158,136.62992179870605,132.42237584431967,151.8071588193654,147.64910583496095,143.49105285055649,0.9584480192139608,1.6587939224340675,-0.7003459032201067
2021-09-16,146.5088653564453,148.4122184753418,145.93215087890624,136.77269523620606,132.51487533569335,147.51796436467907,146.6092987060547,145.7006330474303,0.7275832720551989,1.4725517923582938,-0.7449685203030949
2021-09-17,143.82070922851562,148.38070831298828,145.9919058227539,136.89182594299317,132.58788345336913,148.42959523948656,146.03621826171874,143.64284128395093,0.3239749810611272,1.2428364300988606,-0.9188614490377334
2021-09-20,140.74853515625,148.12223205566406,145.95344635009766,136.98818550109863,132.65467514038085,149.2205920624045,144.73448181152344,140.24837156064237,-0.2410080786854394,0.9460675283420006,-1.18707560702744
2021-09-21,141.2310333251953,147.81304550170898,145.93663146972656,137.09035163879395,132.74006098429362,148.86439881174516,143.81086120605468,138.7573236003642,-0.6424222108367132,0.6283695805062578,-1.2707917913429712
2021-09-22,143.6139678955078,147.62743682861327,145.94505859375,137.23617362976074,132.84872701009115,147.32134230123765,143.18462219238282,139.047902083528,-0.7595077650518078,0.3507941113946446,-1.1103018764464525
2021-09-23,144.57891845703125,147.5521110534668,145.9037643432617,137.38104499816893,132.96277923583983,145.83693457850953,142.7986328125,139.76033104649045,-0.7656099890583334,0.12751329130404898,-0.8931232803623824
2021-09-24,144.66751098632812,147.5215850830078,145.8774169921875,137.5728359222412,133.10274541219076,146.2959051594928,142.9679931640625,139.6400811686322,-0.7545988233183323,-0.04890913162042729,-0.705689691697905
2021-09-27,143.1412811279297,147.36256103515626,145.8616421508789,137.74691078186035,133.23345286051432,145.94497963392243,143.44654235839843,140.94810508287443,-0.8591229548379431,-0.21095189626393046,-0.6481710585740126
2021-09-28,139.7343292236328,146.81065521240234,145.85520416259766,137.87081901550292,133.34478444417317,146.750173363993,143.14720153808594,139.54422971217886,-1.2030041447776512,-0.4093623459666746,-0.7936417988109765
2021-09-29,140.64024353027344,146.36755599975587,145.79412872314452,137.99700233459473,133.49068522135417,146.6046282086209,142.55245666503907,138.50028512145724,-1.3864506122089324,-0.6047799992151262,-0.7816706129938062
2021-09-30,139.3306121826172,145.82549743652345,145.7216082763672,138.1431248474121,133.62608825683594,145.629770912657,141.50279541015624,137.37581990765548,-1.6188484863660335,-0.8075936966453077,-0.8112547897207258
2021-10-01,140.46298217773438,145.28392944335937,145.6442056274414,138.30981285095214,133.7263112894694,143.31821536304278,140.6618896484375,138.0055639338322,-1.6921466675183297,-0.9845042908199121,-0.7076423766984176
