date,open,high,low,close,spread,spread_per,volume,settlement_price,SMA_5,SMA_10,SMA_20,SMA_50,SMA_100,SMA_200,rsi,bbands_upperband,bbands_middleband,bbands_lowerband,macd_macd,macd_macdsignal,macd_macdhist,atr,stoch_slowk,stoch_slowd,profit_or_loss_after_20_days
2023-07-31,17400.0,17425.0,17058.0,17100.0,-162.0,-0.94,130814,17103.0,17173.0,17122.6,17032.9,16857.64,16267.21,,53.33535607119222,17452.393933209823,17032.9,16613.40606679018,99.25812966092417,104.06372591480788,-4.8055962538837065,202.00708856294906,65.31069051940203,64.49927500744205,-476.0
2023-08-01,17160.0,17218.0,17090.0,17182.0,79.0,0.46,92003,17178.0,17173.4,17118.3,17036.7,16878.7,16281.29,,55.79751756256775,17460.13221417355,17036.7,16613.26778582645,97.69898095622557,102.79077692309141,-5.0917959668658455,196.72086795130986,61.65932071558213,64.48707976838655,-458.0
2023-08-02,17093.0,17162.0,16806.0,16814.0,-364.0,-2.12,136576,16820.0,17115.8,17091.2,17027.15,16892.66,16290.69,,44.46002676138151,17461.486401881833,17027.15,16592.81359811817,66.00792164677841,95.43420586782881,-29.426284221050395,209.52652024050198,36.00825173996592,54.32608765831669,-186.0
2023-08-04,16720.0,16863.0,16715.0,16824.0,4.0,0.02,96586,16823.0,17036.4,17061.0,17034.05,16906.48,16301.08,,44.7883259806985,17450.50526770592,17034.05,16617.594732294077,41.224237895537954,84.59221227337063,-43.36797437783268,205.13176879475185,25.58101398392778,41.08286214649194,-173.0
2023-08-07,16859.0,17027.0,16836.0,17002.0,179.0,1.06,93476,17000.0,16984.4,17066.8,17053.0,16925.08,16313.43,15373.35,50.40764399125256,17425.03709492456,17053.0,16680.96290507544,35.53646016569837,74.78106185183618,-39.24460168613781,204.97949959512673,19.022351665187752,26.87053912969381,-220.0
2023-08-08,17020.0,17026.0,16757.0,16853.0,-147.0,-0.86,114678,16852.0,16935.0,17054.0,17068.15,16938.0,16327.12,15388.515,46.17143821861857,17376.194980481425,17068.15,16760.105019518578,18.78921026151511,63.58269153377197,-44.79348127225686,209.55239248118912,25.07042253521134,23.224596061442284,-99.0
2023-08-09,16815.0,16935.0,16780.0,16852.0,0.0,0.0,99083,16853.0,16869.0,17021.2,17067.25,16946.34,16340.44,15403.43,46.14341043518361,17377.70120389531,17067.25,16756.79879610469,5.3742513877368765,51.941003504564954,-46.56675211682808,205.65579301824704,26.38497652582167,23.492583575406915,-141.0
2023-08-10,16788.0,16797.0,16584.0,16660.0,-193.0,-1.15,115276,16656.0,16838.2,16977.0,17054.0,16948.14,16353.52,15418.285,40.99753775268279,17407.27213306465,17054.0,16700.72786693535,-20.513528372492146,37.450097129153534,-57.96362550164568,210.1089506598008,15.923085082034092,22.459494714355696,-96.0
2023-08-11,16711.0,16754.0,16574.0,16625.0,-31.0,-0.19,96858,16625.0,16798.4,16917.4,17031.05,16949.12,16366.49,15435.955,40.1192167028622,17430.202339339445,17031.05,16631.897660660554,-43.354227291503776,21.28923224502207,-64.64345953652585,207.9583113269579,11.441861666334253,17.916641091396666,-62.0
2023-08-14,16567.0,16570.0,16306.0,16378.0,-247.0,-1.49,142754,16377.0,16673.6,16829.0,16985.35,16946.9,16378.0,15452.465,34.50164181020837,17457.20221203278,16985.35,16513.49778796722,-80.45900020763656,0.9395857544903414,-81.3985859621269,215.88986051788947,7.641515731073565,11.668820826480633,49.0
2023-08-15,16471.0,16540.0,16422.0,16422.0,45.0,0.27,89792,16423.0,16587.4,16761.2,16941.9,16945.94,16388.19,15470.23,36.21502776812157,17451.685405832308,16941.9,16432.114594167695,-105.1028080455435,-20.26889300551643,-84.83391504002707,212.04058476661163,9.146362727491566,9.409913374966457,151.0
2023-08-16,16322.0,16399.0,16275.0,16372.0,-28.0,-0.17,56198,16373.0,16491.4,16680.2,16899.25,16939.18,16398.18,15486.26,35.091638057086215,17448.37034200173,16899.25,16350.129657998272,-127.20148588953816,-41.65541158232078,-85.54607430721738,207.39482871185368,11.448358293825708,9.412078917463608,205.0
2023-08-17,16261.0,16493.0,16205.0,16454.0,81.0,0.49,124759,16456.0,16450.2,16644.2,16867.7,16934.64,16408.17,15503.625,38.46300802811873,17442.41770461664,16867.7,16292.98229538336,-136.52436470304383,-60.62920220646539,-75.89516249657844,213.15234094672127,18.91410294743052,13.169607989582593,384.0
2023-08-18,16422.0,16541.0,16320.0,16352.0,-104.0,-0.63,118197,16353.0,16395.6,16597.0,16829.0,16926.74,16414.57,15519.87,35.960893192748294,17432.452732200334,16829.0,16225.547267799666,-150.40953340646956,-78.58526844646623,-71.82426496000333,213.71288802195545,20.3653002943329,16.90925384519637,554.0
2023-08-21,16424.0,16474.0,16325.0,16351.0,-2.0,-0.01,91744,16348.0,16390.2,16531.9,16799.35,16915.98,16419.71,15536.805,35.93621116759652,17434.71643757774,16799.35,16163.983562422258,-159.6539301580815,-94.79900078878929,-64.85492936929221,209.09053887753004,22.732321570928644,20.670574937564016,358.0
2023-08-22,16495.0,16507.0,16380.0,16401.0,53.0,0.32,86244,16400.0,16386.0,16486.7,16770.35,16909.62,16424.6,15554.31,38.21947756174511,17422.625792897663,16770.35,16118.074207102334,-161.08866914970713,-108.05693446097285,-53.031734688734275,205.29835752913505,23.67103400599144,22.256218623750993,208.0
2023-08-23,16419.0,16561.0,16405.0,16559.0,159.0,0.97,97878,16558.0,16423.4,16457.4,16739.3,16903.04,16431.88,15573.08,44.90215286840857,17369.362250892955,16739.3,16109.237749107046,-147.77299549186864,-116.00014666715201,-31.772848824716633,202.06276056276826,39.19632747501606,28.533227683978712,5.0
2023-08-24,16788.0,16798.0,16670.0,16759.0,201.0,1.21,108492,16756.0,16484.4,16467.3,16722.15,16899.38,16442.57,15592.465,51.982519471481034,17330.072124946695,16722.15,16114.227875053308,-119.70204894522249,-116.74052712276611,-2.961521822456376,204.70113480828482,63.67075130863045,42.17937092987932,-450.0
2023-08-25,16549.0,16586.0,16415.0,16421.0,-335.0,-2.0,99877,16426.0,16498.2,16446.9,16682.15,16883.4,16449.38,15611.16,42.12932592816874,17257.94276653993,16682.15,16106.357233460074,-123.3079791557393,-118.05401752936075,-5.253961626378555,214.65105375055018,64.7763678864224,55.88114889002296,-76.0
2023-08-28,16468.0,16548.0,16461.0,16490.0,64.0,0.39,83055,16492.0,16526.0,16458.1,16643.55,16869.14,16456.07,15629.915,44.444398535470135,17159.027050895722,16643.55,16128.072949104275,-119.22364551263308,-118.28794312601522,-0.9357023866178622,208.39026419693943,59.30297920179883,62.583366132283885,-26.0
2023-08-29,16578.0,16632.0,16453.0,16624.0,132.0,0.8,84833,16624.0,16570.6,16478.3,16619.75,16854.88,16463.67,15648.255,48.73362590498218,17090.767993286932,16619.75,16148.73200671307,-103.9755362992255,-115.42546176065727,11.449925461431775,206.29095961144375,51.71444631815634,58.597931135459184,-316.0
2023-08-30,16738.0,16778.0,16695.0,16724.0,100.0,0.6,69975,16723.0,16603.6,16513.5,16596.85,16844.0,16473.31,15668.055,51.72878132538394,16995.23286860768,16596.85,16198.467131392315,-82.86689761294838,-108.91374893111549,26.046851318167114,202.55589106776918,67.74573652162263,59.587720680525926,-413.0
2023-08-31,16730.0,16731.0,16602.0,16628.0,-95.0,-0.57,89842,16620.0,16577.4,16530.9,16587.55,16831.46,16481.41,15686.48,48.782291957507,16973.71860307391,16587.55,16201.381396926086,-73.04255792868207,-101.73951073062881,28.696952801946736,197.30189884864282,73.07856597304496,64.17958293760798,-260.0
2023-09-01,16608.0,16727.0,16600.0,16651.0,31.0,0.19,78439,16651.0,16623.4,16560.8,16578.9,16820.7,16489.43,15704.58,49.52411085997826,16950.98918285795,16578.9,16206.810817142054,-62.67827404011041,-93.92726339252513,31.248989352414725,192.28033464516832,71.13685365146222,70.6537187153766,-94.0
2023-09-04,16646.0,16782.0,16607.0,16782.0,131.0,0.79,84928,16778.0,16681.8,16603.9,16567.9,16816.32,16498.04,15723.075,53.64248715647398,16900.185359292194,16567.9,16235.614640707807,-43.393683824961045,-83.82054747901232,40.426863654051274,191.0460250276563,74.94016189438847,73.05186050629854,-370.0
2023-09-05,16736.0,16765.0,16707.0,16754.0,-24.0,-0.14,57012,16752.0,16707.8,16639.2,16562.95,16813.8,16506.32,15742.055,52.653611621309985,16880.732614376124,16562.95,16245.167385623878,-30.02377771537067,-73.06119352628399,43.037415810913316,182.75702323996657,83.09101280436259,76.38934278340442,-509.0
2023-09-06,16758.0,16801.0,16702.0,16711.0,-41.0,-0.24,70796,16713.0,16705.2,16654.4,16555.9,16813.16,16515.27,15760.46,51.09580662011416,16853.323536391712,16555.9,16258.47646360829,-22.636828168364445,-62.97632045470008,40.339492286335634,176.77437872282613,87.04148011725148,81.69088493866751,-255.0
2023-09-07,16604.0,16660.0,16560.0,16564.0,-149.0,-0.89,78366,16563.0,16692.4,16634.9,16551.1,16808.92,16521.44,15777.16,46.07697682821877,16844.72281927693,16551.1,16257.477180723066,-28.31785825924817,-56.044628015609696,27.726769756361527,174.93335167119568,65.69741296507694,78.609968628897,-33.0
2023-09-08,16490.0,16579.0,16467.0,16563.0,0.0,0.0,74559,16562.0,16674.8,16649.1,16548.0,16805.06,16527.37,15793.305,46.0438441813342,16839.739609926386,16548.0,16256.260390073614,-32.52586920499016,-51.34087625348579,18.81500704849563,170.43811226611027,46.729894983423726,66.48959602191736,154.0
2023-09-11,16560.0,16577.0,16366.0,16427.0,-135.0,-0.82,104377,16425.0,16603.8,16642.8,16550.45,16797.84,16532.74,15807.465,41.65671186173264,16837.218530351256,16550.45,16263.681469648745,-46.30108155045673,-50.33291731287998,4.031835762423249,173.3353899613881,25.8429118773947,46.090073275298444,421.0
2023-09-12,16459.0,16591.0,16413.0,16573.0,148.0,0.9,94566,16570.0,16567.6,16637.7,16558.0,16788.6,16540.69,15822.945,47.445860712509976,16838.731188149803,16558.0,16277.268811850197,-44.91925553564943,-49.250184957433866,4.33092942178444,173.66857639271754,31.072796934865966,34.54853459856145,197.0
2023-09-13,16570.0,16645.0,16523.0,16577.0,7.0,0.04,79200,16579.0,16540.8,16623.0,16568.25,16778.02,16549.15,15835.54,47.599270464189125,16835.724765164865,16568.25,16300.775234835135,-43.00563964899629,-48.00127589574635,4.99563624675006,169.9779637932377,36.704980842911944,31.206896551724196,71.0
2023-09-14,16676.0,16842.0,16675.0,16838.0,259.0,1.56,83243,16836.0,16595.6,16644.0,16587.45,16774.68,16561.38,15849.095,56.5183025863783,16873.82491161049,16587.45,16301.075088389514,-20.195762362884125,-42.440173189173905,22.24441082628978,176.7652520937207,65.08387262951165,44.28721680242984,-188.0
2023-09-15,16848.0,16918.0,16808.0,16906.0,70.0,0.42,76226,16904.0,16664.2,16669.5,16615.15,16779.08,16574.21,15860.975,58.50019266635257,16912.048821149307,16615.15,16318.251178850696,3.3298766773805255,-33.28616321586302,36.616039893243546,171.9963055155978,81.83049931616831,61.206450929530625,-438.0
2023-09-18,16757.0,16796.0,16700.0,16709.0,-195.0,-1.15,99184,16712.0,16720.6,16662.2,16633.05,16780.8,16587.42,15872.035,51.21689122007859,16906.315054480445,16633.05,16359.784945519556,6.0085981285556045,-25.427210946979294,31.4358090755349,174.42514083591226,86.37447732716282,77.76294975761425,-251.0
2023-09-19,16700.0,16741.0,16603.0,16609.0,-103.0,-0.62,87209,16606.0,16727.8,16647.7,16643.45,16781.98,16599.76,15882.515,47.953214236999344,16895.615402067506,16643.45,16391.284597932496,0.06162948627388687,-20.32944286032866,20.391072346602545,171.8233450619185,67.99516908212567,78.7333819084856,-196.0
2023-09-20,16620.0,16658.0,16544.0,16564.0,-57.0,-0.34,51361,16565.0,16725.2,16633.0,16643.7,16775.86,16611.13,15893.035,46.51673171813003,16895.539710927427,16643.7,16391.860289072574,-8.188122350115009,-17.90117875828593,9.713056408170921,167.6931061289243,47.342995169082194,67.23754719279022,-310.0
2023-09-21,16479.0,16483.0,16280.0,16309.0,-256.0,-1.55,104132,16311.0,16619.4,16607.5,16621.2,16763.54,16618.49,15902.44,39.32737641025858,16906.058280553698,16621.2,16336.341719446302,-34.90017153987719,-21.300977314604182,-13.59919422527301,176.0007414054297,28.145586297760275,47.82791684965604,26.0
2023-09-22,16200.0,16355.0,16188.0,16345.0,34.0,0.21,77457,16344.0,16507.2,16585.7,16617.4,16748.76,16625.58,15911.64,40.72032024863731,16914.59986541005,16617.4,16320.200134589952,-52.55889758268313,-27.552561368219973,-25.006336214463158,175.35783130504186,20.64062302597151,32.04306816427132,13.0
2023-09-25,16352.0,16491.0,16340.0,16464.0,120.0,0.73,69416,16465.0,16458.2,16589.4,16616.1,16732.2,16634.7,15920.96,45.199080556407765,16915.7350446795,16616.1,16316.464955320498,-56.30224251556501,-33.30249759768898,-22.99974491787603,173.61798621182456,21.28684101286847,23.35768344553341,-395.0
2023-09-26,16400.0,16408.0,16273.0,16308.0,-157.0,-0.95,88022,16305.0,16398.0,16562.9,16600.3,16712.54,16641.69,15928.625,40.84267348157949,16928.560932795863,16600.3,16272.039067204138,-71.0378860667879,-40.84957529150877,-30.188310775279135,174.85955862526566,25.251141552511474,22.392868530450475,-157.0
2023-09-27,16246.0,16334.0,16230.0,16311.0,6.0,0.04,76137,16311.0,16347.4,16536.3,16579.65,16694.26,16648.37,15936.665,40.96052161435074,16925.66749955697,16579.65,16233.632500443033,-81.53404114462319,-48.986468462131654,-32.547572682491534,169.79816158060385,23.698630136986363,23.412204234122097,-154.0
2023-09-28,16342.0,16435.0,16295.0,16368.0,57.0,0.35,90613,16367.0,16359.2,16489.3,16566.65,16679.92,16654.82,15946.13,43.27281882312592,16923.7826224245,16566.65,16209.517377575503,-84.28135305865726,-56.04544538143678,-28.23590767722048,167.66972146770357,20.964311463590544,23.304694384362787,-374.0
2023-10-02,16531.0,16610.0,16504.0,16557.0,190.0,1.16,76695,16556.0,16401.6,16454.4,16561.95,16668.54,16663.0,15955.625,50.232911312398556,16916.986603746725,16561.95,16206.913396253274,-70.39641107610441,-58.91563852037031,-11.480772555734106,172.9790270771533,37.72717405617396,27.463371885583616,-509.0
2023-10-03,16497.0,16553.0,16408.0,16412.0,-144.0,-0.87,84437,16411.0,16391.2,16424.7,16543.45,16657.9,16671.03,15963.685,45.60942780870904,16889.129895278733,16543.45,16197.77010472127,-70.28260854190012,-61.18903252467627,-9.093576017223846,171.26623942878518,47.99726052270461,35.5629153474897,-22.0
2023-10-04,16285.0,16286.0,16164.0,16245.0,-166.0,-1.01,105815,16245.0,16378.6,16388.3,16518.0,16643.18,16678.3,15970.025,40.93615471210925,16872.756254349377,16518.0,16163.243745650623,-82.71444292630622,-65.49411460500227,-17.220328321303953,176.74722232672912,44.18265112926585,43.3023619027148,267.0
2023-10-05,16300.0,16486.0,16288.0,16456.0,211.0,1.3,88286,16457.0,16407.6,16377.5,16505.25,16628.7,16687.78,15977.875,48.163121313835255,16849.518427248273,16505.25,16160.981572751727,-74.6799605445558,-67.33128379291297,-7.348676751642827,181.33670644624846,43.76395382120032,45.31462182439025,214.0
2023-10-06,16476.0,16552.0,16473.0,16531.0,74.0,0.45,67779,16528.0,16440.2,16399.7,16503.6,16617.28,16697.99,15985.855,50.48242281224812,16847.041639875082,16503.6,16160.158360124917,-61.55117850136594,-66.17526273460356,4.624084233237625,175.24122741437355,55.30642750373696,47.7510108180677,178.0
2023-10-11,16829.0,16829.0,16662.0,16717.0,189.0,1.14,83064,16714.0,16472.2,16436.9,16511.3,16607.2,16708.26,15996.065,55.76798790352919,16866.429891729786,16511.3,16156.170108270213,-35.726050934747036,-60.08542037463226,24.35936943988522,184.00971117048974,76.97191409015818,58.68076513836514,32.0
2023-10-12,16768.0,16857.0,16725.0,16848.0,134.0,0.8,76196,16848.0,16559.4,16475.3,16532.35,16598.92,16717.98,16007.19,59.0808381356908,16913.921631545225,16532.35,16150.778368454772,-4.635411947401735,-48.99541868918615,44.36000674178442,180.8661603725976,88.04872965127868,73.4423570817246,-85.0
2023-10-13,16750.0,16807.0,16730.0,16770.0,-78.0,-0.46,67885,16771.0,16664.4,16521.5,16542.2,16592.32,16724.98,16018.56,56.37346671475968,16937.388360152363,16542.2,16147.011639847637,13.553953777129209,-36.48554419592308,50.03949797305229,176.37572034598347,89.76836029467613,84.92966801203765,-34.0
2023-10-16,16661.0,16683.0,16603.0,16648.0,-123.0,-0.73,101143,16649.0,16702.8,16555.2,16545.75,16581.64,16730.17,16028.265,52.33390501676066,16943.392993148438,16545.75,16148.107006851564,17.918226595182205,-25.604790037702024,43.52301663288423,175.70602603555608,85.32948532948538,87.71552509181338,228.0
2023-10-17,16764.0,16782.0,16634.0,16650.0,1.0,0.01,82744,16650.0,16726.6,16583.4,16536.35,16578.36,16735.51,16038.61,52.394129746516796,16914.315752417293,16536.35,16158.384247582704,21.292876505678578,-16.2252567290259,37.51813323470448,173.7270241758735,75.80567580567585,83.6345071432791,299.0
2023-10-18,16642.0,16649.0,16454.0,16468.0,-206.0,-1.24,61156,16468.0,16676.8,16574.5,16514.45,16571.24,16738.86,16048.355,46.62145386144849,16852.896140471363,16514.45,16176.003859528637,9.175660606430029,-11.145073261934716,20.320733868364744,175.317951020454,61.27946127946132,74.13820747154081,694.0
2023-10-19,16365.0,16487.0,16357.0,16458.0,-10.0,-0.06,83646,16461.0,16598.8,16579.1,16501.9,16560.36,16742.72,16057.095,46.31947850716201,16828.98280297137,16501.9,16174.81719702863,-1.2201713443355402,-9.160092878414881,7.939921534079341,172.080954518993,47.958030383337984,61.681055822825016,728.0
2023-10-20,16440.0,16465.0,16255.0,16413.0,-48.0,-0.29,115247,16414.0,16527.4,16595.9,16492.1,16551.56,16744.78,16065.62,44.90978764204475,16817.500614627847,16492.1,16166.69938537215,-12.940892430044187,-9.916252788740742,-3.0246396413034446,174.78945776763635,33.33002273207452,47.52250479829124,809.0
2023-10-23,16350.0,16366.0,16250.0,16254.0,-160.0,-0.97,79206,16256.0,16448.6,16575.7,16476.6,16539.6,16742.97,16074.585,40.24875668447416,16816.05391439822,16476.6,16137.146085601775,-34.660079691722785,-14.865018169337151,-19.795061522385634,173.9473536413766,18.92726763739191,33.40510691760144,946.0
2023-10-24,16274.0,16343.0,16148.0,16335.0,79.0,0.49,117248,16333.0,16385.6,16556.1,16477.9,16533.1,16740.62,16084.24,43.46767818992748,16814.967292984496,16477.9,16140.832707015506,-44.82001182333261,-20.856016900136243,-23.963994923196363,175.45111409556398,17.760000687976785,23.3390970191477,1080.0
2023-10-25,16370.0,16480.0,16350.0,16358.0,25.0,0.15,85062,16358.0,16363.6,16520.2,16478.55,16527.76,16738.44,16095.26,44.383881001079004,16814.638366356387,16478.55,16142.461633643612,-50.43454540993844,-26.77172260209668,-23.662822807841756,173.2760345173094,19.633539742586525,18.77360268931837,926.0
2023-10-26,16144.0,16176.0,16039.0,16069.0,-289.0,-1.77,110234,16066.0,16285.8,16442.3,16458.8,16521.58,16734.24,16104.78,36.400952560802125,16839.456065234695,16458.8,16078.143934765303,-77.31277491044602,-36.87993306376655,-40.43284184667947,183.68488919464446,20.759775235042934,19.38443855520205,1238.0
2023-10-27,16137.0,16217.0,16120.0,16151.0,85.0,0.53,84813,16152.0,16233.4,16380.4,16450.95,16516.16,16731.05,16113.65,39.714191406613764,16849.7639791932,16450.95,16052.1360208068,-90.9488490215499,-47.693716255323224,-43.25513276622668,181.13596853788414,16.99272454219491,19.128679839941423,1142.0
2023-10-30,16118.0,16238.0,16111.0,16157.0,5.0,0.03,88685,16160.0,16214.0,16331.3,16443.25,16511.86,16725.52,16123.485,39.96065917361676,16858.195237350606,16443.25,16028.304762649392,-100.11729627074419,-58.17843225840742,-41.93886401233677,177.26911364232097,12.81865719391925,16.857052323719,1016.0
2023-10-31,16180.0,16197.0,15973.0,15994.0,-166.0,-1.03,109000,15997.0,16145.8,16265.7,16424.55,16502.66,16718.65,16132.23,35.691600702509206,16882.82217895057,16424.55,15966.277821049427,-119.16246381617384,-70.3752385699607,-48.78722524621314,180.6070340964409,12.83462987801098,14.215337204708348,1370.0
2023-11-01,16099.0,16120.0,15978.0,16048.0,51.0,0.32,86885,16050.0,16083.8,16223.7,16399.1,16496.58,16711.66,16140.955,38.05269177067738,16881.04601357442,16399.1,15917.153986425577,-128.41822227693774,-81.9838353113561,-46.43438696558164,177.84938880383797,12.740921605402201,12.798069559110779,1286.0
2023-11-02,16256.0,16399.0,16250.0,16390.0,340.0,2.12,80878,16389.0,16148.0,16216.9,16398.0,16497.36,16706.67,16152.355,50.45864064680301,16879.923645404637,16398.0,15916.076354595361,-106.92437808207251,-86.97194386549938,-19.952434216573124,190.2172896035638,33.70900774372794,19.76151974238034,1003.0
2023-11-03,16488.0,16537.0,16441.0,16512.0,123.0,0.75,73936,16514.0,16220.2,16226.8,16411.35,16499.58,16704.6,16164.755,53.99783359419719,16890.36451961326,16411.35,15932.335480386737,-79.13376649826569,-85.40430839205264,6.270541893786955,187.13034034616638,64.20293200162273,36.88428711691759,909.0
2023-11-06,16680.0,16750.0,16626.0,16670.0,156.0,0.94,83172,16673.0,16322.8,16268.4,16422.05,16501.8,16702.42,16177.435,58.16602272487393,16913.962786985718,16422.05,15930.13721301428,-43.85469740555891,-77.0943861947539,33.239688789194986,190.76388746429734,89.17329543352461,62.36174505962506,749.0
2023-11-07,16632.0,16712.0,16613.0,16709.0,36.0,0.22,65290,16708.0,16465.8,16305.8,16430.95,16500.8,16700.09,16189.83,59.149929931033974,16936.672641375553,16430.95,15925.227358624448,-12.603521365341294,-64.19621322887137,51.59269186353008,184.20932407399036,93.33155343793646,82.23592695769456,600.0
2023-11-08,16725.0,16797.0,16687.0,16749.0,41.0,0.25,76332,16752.0,16606.0,16344.9,16432.55,16507.36,16695.38,16202.535,60.18426161199483,16942.070745407,16432.55,15923.029254592999,15.215531331301463,-48.313864316836806,63.52939564813827,178.90865806870534,92.86734723627933,91.79073203591344,632.0
2023-11-09,16711.0,16788.0,16692.0,16763.0,11.0,0.07,69823,16763.0,16680.6,16414.3,16428.3,16512.82,16690.98,16214.905,60.56066140173502,16925.148910635973,16428.3,15931.451089364027,37.95449818671841,-31.060191816125762,69.01469000284418,172.98661106379782,94.92394613753844,93.70761560391804,507.0
2023-11-10,16664.0,16738.0,16627.0,16736.0,-27.0,-0.16,83384,16732.0,16725.4,16472.8,16426.6,16515.06,16684.97,16226.765,59.394493211685926,16918.973191796762,16426.6,15934.226808203233,53.1835520114837,-14.211443050603869,67.39499506208756,170.34471027352654,94.21521035598711,94.00216790993493,641.0
2023-11-13,16969.0,16985.0,16836.0,16876.0,144.0,0.86,100083,16874.0,16766.6,16544.7,16438.0,16518.1,16681.05,16237.3,63.33679578926099,16960.01532544553,16438.0,15915.984674554473,75.67715769172355,3.7662770978616145,71.91088059386193,175.96294525398892,92.54888113303964,93.89601254218836,542.0
2023-11-14,16956.0,16976.0,16912.0,16949.0,75.0,0.44,73343,16948.0,16814.6,16640.2,16452.95,16524.52,16677.99,16248.005,65.23228234624213,17014.057289205786,16452.95,15891.842710794213,98.26129709713496,22.66528109771628,75.59601599941868,170.5370205929897,92.2916326025595,93.01857469719538,515.0
2023-11-15,17190.0,17214.0,17094.0,17162.0,194.0,1.14,56608,17159.0,16897.2,16751.6,16487.65,16534.74,16677.72,16259.855,70.09111499008692,17128.376236391094,16487.65,15846.923763608907,131.82708954186091,44.497642786545214,87.3294467553157,177.28437626491902,92.51692430428899,92.45247934662933,291.0
2023-11-16,17196.0,17218.0,17109.0,17186.0,27.0,0.16,72693,17186.0,16981.8,16831.2,16524.05,16542.82,16679.57,16271.945,70.58984939477384,17232.987930992556,16524.05,15815.11206900744,158.53730197528785,67.30557462429374,91.2317273509941,172.4069208174248,94.36191570060295,93.05682420248377,480.0
2023-11-17,17152.0,17252.0,17151.0,17222.0,36.0,0.21,72936,17219.0,17079.0,16902.2,16564.5,16552.18,16682.99,16283.89,71.36128309032165,17333.270837115913,16564.5,15795.729162884085,180.529208560165,89.95030141146799,90.578907148697,167.30642647332303,94.42962353491039,93.76948784660073,452.0
2023-11-20,17227.0,17288.0,17154.0,17200.0,-19.0,-0.11,72251,17201.0,17143.8,16955.2,16611.8,16561.96,16687.56,16295.21,70.1503063777227,17414.01533268836,16611.8,15809.58466731164,193.94703612882586,110.74964835493957,83.19738777388629,164.92739601094283,92.2342487483188,93.67526266127733,455.0
2023-11-21,17281.0,17425.0,17280.0,17415.0,214.0,1.24,70242,17411.0,17237.0,17025.8,16665.8,16578.98,16693.95,16307.66,74.67353182766169,17529.274284504263,16665.8,15802.325715495734,219.40035361277478,132.4797894065066,86.92056420626818,169.2182962958755,93.57962320374111,93.41449849565673,159.0
2023-11-22,17298.0,17334.0,17256.0,17284.0,-127.0,-0.73,65563,17289.0,17261.4,17079.3,16712.1,16593.4,16699.23,16316.79,67.92010463430495,17603.44682363269,16712.1,15820.753176367309,226.39198009036772,151.2622275432788,75.12975254708891,168.48841798902725,89.25484411988123,91.68957202398035,376.0
2023-11-23,17275.0,17323.0,17214.0,17307.0,18.0,0.1,73777,17304.0,17285.6,17133.7,16774.0,16611.0,16704.42,16326.985,68.45945129935406,17649.92145766621,16774.0,15898.078542333791,231.12454237235215,167.23469050909347,63.889851863258684,164.2392452755253,87.01457945940126,89.94968226100782,222.0
2023-11-24,17330.0,17350.0,17265.0,17293.0,-11.0,-0.06,51647,17293.0,17299.8,17189.4,16831.1,16625.4,16707.0,16336.535,67.71318610489044,17685.759674958448,16831.1,15976.440325041547,231.08168327849853,180.0040890629745,51.077594215524044,158.57929918441636,78.85529235274574,85.0415719773427,265.0
2023-11-27,17257.0,17361.0,17145.0,17173.0,-120.0,-0.69,90354,17172.0,17294.4,17219.1,16881.9,16637.32,16707.67,16344.5,61.52259250367027,17689.747485605858,16881.9,16074.052514394145,218.84204514765952,187.7716802799115,31.070364867748026,162.68077781410088,59.367373158990965,75.07908165704595,449.0
2023-11-28,17215.0,17402.0,17195.0,17364.0,192.0,1.12,87471,17360.0,17284.2,17260.6,16950.4,16647.84,16711.26,16353.425,66.73546712043539,17673.351837953192,16950.4,16227.448162046812,221.9951258696783,194.61636939786484,27.37875647181346,167.41786511309368,59.61075928866794,65.94447493346817,371.0
2023-11-29,17339.0,17450.0,17314.0,17334.0,-26.0,-0.15,79086,17339.0,17294.2,17277.8,17014.7,16656.4,16717.74,16363.07,65.24040009506238,17625.18017166814,17014.7,16404.21982833186,219.54246688129206,199.60158889455028,19.940877986741782,165.17373189072984,55.5101617109349,58.162764719531225,523.0
2023-11-30,17400.0,17416.0,17291.0,17393.0,54.0,0.31,82954,17393.0,17311.4,17298.5,17064.85,16670.08,16725.44,16373.055,66.81496884639891,17624.491054605656,17064.85,16505.20894539434,219.82551221083486,203.64637355780718,16.179138653027678,162.30417961282055,74.65829701874532,63.25973933944934,472.0
2023-12-01,17333.0,17434.0,17254.0,17421.0,28.0,0.16,79764,17424.0,17337.0,17318.4,17110.3,16686.32,16734.15,16382.14,67.56586500460794,17629.12100959773,17110.3,16591.47899040227,219.7757555634853,206.8722499589428,12.903505604542488,163.56816678333334,77.92349726775964,69.36398533247991,447.0
2023-12-04,17465.0,17491.0,17376.0,17419.0,-5.0,-0.03,69262,17418.0,17386.2,17340.3,17147.75,16703.42,16739.64,16391.23,67.44846547040602,17641.563274426633,17147.75,16653.936725573367,217.0726612607068,208.9123322192956,8.160329041411217,160.09901201309523,83.66467671120384,78.74882366590289,379.0
2023-12-05,17285.0,17330.0,17231.0,17309.0,-109.0,-0.63,76784,17309.0,17375.2,17329.7,17177.75,16723.42,16743.48,16399.9,61.15462523311967,17632.669278553847,17177.75,16722.830721446153,203.70616103760767,207.87109798295802,-4.164936945350348,162.0919397264456,72.3604662181371,77.98288006570014,237.0
